,km_driven,selling_price,Age,Luxury_Segment,Fuel_Used_Gas,Fuel_Used_Petrol,Ownership_2nd Owner,Ownership_3rd Owner,Ownership_4th Owner,Transimission_Type_Manual
1693,48915,244099,12,0,0,1,1,0,0,1
1694,41575,323699,4,0,0,1,0,0,0,1
1695,7212,1310699,2,0,0,1,0,0,0,1
1696,26236,778999,5,0,0,1,0,0,0,1
1697,92132,661999,8,0,0,1,0,0,0,0
1698,89851,392899,7,0,0,0,0,0,0,1
1699,90501,1190899,5,0,0,0,0,0,0,0
1700,65307,364099,9,0,0,1,0,0,0,1
1701,23791,432699,6,0,0,1,0,0,0,1
1702,21902,345399,3,0,0,1,1,0,0,1
1703,41253,684299,6,0,0,1,0,0,0,0
1704,96034,395299,10,0,0,1,1,0,0,1
1705,52447,1613299,3,1,0,0,1,0,0,1
1706,39298,231499,12,0,0,1,1,0,0,1
1707,91792,505199,6,0,0,0,0,0,0,1
1708,33228,464499,8,0,0,1,0,0,0,0
1709,79766,2732599,5,1,0,0,0,0,0,0
1710,49413,1572699,3,1,0,0,0,0,0,1
1711,46437,1897599,5,1,0,1,0,0,0,0
1712,27478,1177299,5,0,0,0,0,0,0,1
1713,12855,622699,5,0,0,1,0,0,0,0
1714,116661,691999,8,0,0,1,0,0,0,1
1715,48794,627899,3,0,0,1,0,0,0,1
1716,45022,907899,5,0,0,0,1,0,0,1
1717,78203,855999,5,0,0,0,0,0,0,1
1718,19063,642499,4,0,0,1,1,0,0,1
1719,23733,612599,4,0,0,1,1,0,0,1
1720,18150,914399,3,0,0,1,0,0,0,1
1721,48031,1261499,4,0,0,0,0,0,0,1
1722,37503,1408299,3,0,0,0,0,0,0,1
1723,40661,862599,7,0,0,1,0,0,0,1
1724,35681,1526399,7,1,0,0,1,0,0,0
1725,13554,1169399,1,0,0,1,0,0,0,1
1726,2213,1213499,1,0,0,0,0,0,0,1
1727,9370,1213599,1,0,0,1,0,0,0,1
1728,31686,1293499,2,0,0,1,0,0,0,0
1729,28416,597899,5,0,0,1,0,0,0,1
1730,13223,592299,2,0,0,1,1,0,0,1
1731,41091,907299,3,0,0,1,0,0,0,1
1732,95779,383499,10,0,0,1,0,0,0,1
1733,32309,926599,4,0,0,1,0,0,0,0
1734,37580,239999,11,0,0,1,0,0,0,1
1735,9928,1477399,2,0,0,1,0,0,0,0
1736,63547,268199,9,0,0,0,0,0,0,1
1737,103602,1122199,6,0,0,1,1,0,0,0
1738,53904,625899,7,0,0,0,0,0,0,1
1739,34424,1561899,2,0,0,0,1,0,0,0
1740,31227,283699,8,0,0,1,0,0,0,1
1741,15040,428999,6,0,0,1,0,0,0,1
1742,44857,428499,6,0,0,1,1,0,0,1
1743,23622,674599,5,0,0,1,0,0,0,0
1744,29009,1280199,2,0,0,1,0,0,0,0
1745,28998,646599,6,0,0,0,0,0,0,1
1746,15202,522899,5,0,0,1,0,0,0,1
1747,75860,405799,7,0,0,1,0,0,0,1
1748,13278,554399,6,0,0,1,0,0,0,1
1749,12934,1306399,2,0,0,1,0,0,0,0
1750,156356,455199,8,0,0,0,0,0,0,1
1751,36225,548799,8,0,0,0,0,0,0,1
1752,16042,1183099,4,0,0,0,0,0,0,1
1753,12267,1774199,3,1,0,1,0,0,0,0
1754,26475,235499,11,0,0,1,0,0,0,1
1755,23319,641899,5,0,0,1,0,0,0,1
1756,19360,487899,6,0,0,1,0,0,0,1
1757,59544,573699,5,0,1,0,0,0,0,1
1758,25018,509799,5,0,0,1,1,0,0,1
1759,46245,432499,7,0,0,0,0,0,0,1
1760,59831,347199,10,0,0,1,0,0,0,1
1761,26035,680799,3,0,0,1,0,0,0,1
1762,115007,313999,9,0,0,0,0,0,0,1
1763,34088,1409299,8,1,0,0,1,0,0,0
1764,6344,821699,1,0,0,1,0,0,0,0
1765,6519,355599,6,0,0,1,0,0,0,0
1766,21569,627399,4,0,0,1,0,0,0,1
1767,36011,367999,9,0,0,1,0,0,0,1
1768,7439,822499,2,0,0,1,0,0,0,1
1769,12740,861099,3,0,0,1,0,0,0,0
1770,33302,477499,9,0,0,0,0,0,0,1
1771,7512,698499,2,0,0,1,0,0,0,1
1772,29857,414199,8,0,0,1,0,0,0,1
1773,35853,486499,5,0,0,1,0,0,0,1
1774,11828,925899,1,0,0,1,0,0,0,0
1775,83356,1011199,5,0,0,0,1,0,0,1
1776,16610,273599,4,0,0,1,0,0,0,1
1777,35362,550499,7,0,0,1,0,0,0,0
1778,31472,867899,3,0,0,1,0,0,0,1
1779,33484,417299,8,0,0,1,1,0,0,1
1780,41704,657299,6,0,0,0,0,0,0,1
1781,31729,337399,10,0,0,1,1,0,0,1
1782,16947,1421699,3,0,0,1,0,0,0,0
1783,28267,693899,7,0,0,1,0,0,0,1
1784,30545,669299,4,0,0,0,0,0,0,1
1785,57061,620799,4,0,0,0,0,0,0,1
1786,31525,624399,5,0,0,1,0,0,0,1
1787,11365,1277299,2,0,0,1,0,0,0,0
1788,45293,585399,7,0,0,1,0,0,0,1
1789,40193,917099,3,0,0,1,0,0,0,1
1790,18191,1104299,2,0,0,0,0,0,0,0
1791,23859,693299,4,0,0,1,0,0,0,1
1792,11517,590199,5,0,0,1,0,0,0,1
1793,36417,892499,3,0,0,1,0,0,0,1
1794,80447,432399,6,0,0,1,0,0,0,1
1795,74906,1151599,6,0,0,0,0,0,0,1
1796,8153,651599,3,0,0,1,0,0,0,1
1797,46877,961299,2,0,0,1,0,0,0,0
1798,10385,612499,4,0,0,1,1,0,0,1
1799,36612,446099,7,0,0,1,0,0,0,0
1800,46533,658199,6,0,0,1,1,0,0,1
1801,20483,1941199,1,0,0,0,0,0,0,0
1802,34900,419299,6,0,0,1,0,1,0,1
1803,21031,1200399,2,0,0,0,0,0,0,1
1804,42881,1455599,9,1,0,0,1,0,0,0
1805,78933,877099,6,0,0,0,1,0,0,1
1806,38522,323499,4,0,0,1,0,0,0,1
1807,42422,270399,12,0,0,1,1,0,0,1
1808,66578,442799,7,0,0,0,1,0,0,1
1809,19362,1741699,2,0,0,0,0,0,0,0
1810,12981,1155299,2,0,0,1,1,0,0,1
1811,26841,566599,4,0,0,1,0,0,0,1
1812,195904,756399,5,0,0,0,0,0,0,1
1813,16076,614599,4,0,0,1,0,0,0,1
1814,25920,677399,3,0,0,1,0,0,0,1
1815,61115,586199,6,0,0,1,0,0,0,1
1816,65694,845299,4,0,0,0,0,0,0,1
1817,36243,468899,5,0,0,1,0,0,0,1
1818,52354,522699,7,0,0,1,1,0,0,0
1819,54106,408499,7,0,0,1,0,0,0,1
1820,49566,861599,7,0,0,1,0,0,0,1
1821,57510,493299,7,0,0,1,0,0,0,1
1822,60651,435199,9,0,0,0,0,0,0,1
1823,195015,475699,7,0,0,0,1,0,0,1
1824,66530,1039599,6,0,0,0,1,0,0,1
1825,90086,1577799,7,1,0,0,1,0,0,0
1826,16529,693999,6,0,0,1,0,0,0,1
1827,95282,1148099,6,1,0,0,0,0,0,0
1828,12159,374099,5,0,0,1,1,0,0,0
1829,25758,1750999,3,1,0,1,0,0,0,0
1830,28711,1230599,4,0,0,1,1,0,0,0
1831,40743,451899,5,0,0,1,0,0,0,1
1832,89117,616699,8,0,0,0,0,0,0,1
1833,29335,414999,8,0,0,1,1,0,0,1
1834,22380,681699,3,0,0,1,0,0,0,1
1835,87251,429999,6,0,0,1,0,0,0,1
1836,62837,560499,5,0,0,0,0,0,0,1
1837,4437,1095199,2,0,0,1,0,0,0,0
1838,49273,528899,9,0,0,0,0,0,0,1
1839,35255,610399,5,0,0,1,0,0,0,1
1840,20135,667799,3,0,0,1,0,0,0,1
1841,13776,872899,3,0,0,1,1,0,0,0
1842,7978,969299,3,0,0,1,0,0,0,0
1843,10325,822499,2,0,0,1,0,0,0,1
1844,77157,2044599,7,1,0,0,1,0,0,0
1845,72298,407599,8,0,0,1,0,0,0,1
1846,19544,673399,4,0,0,0,0,0,0,1
1847,31263,412499,8,0,0,1,1,0,0,1
1848,30697,522799,5,0,0,1,0,1,0,1
1849,41202,525699,4,0,0,1,0,0,0,1
1850,52334,593199,6,0,0,1,0,0,0,1
1851,27693,546899,4,0,0,1,0,1,0,1
1852,44374,489199,7,0,0,1,0,0,0,0
1853,27928,441099,8,0,0,1,0,0,0,1
1854,21304,529199,4,0,0,1,0,0,0,1
1855,70976,554699,7,0,0,0,0,0,0,1
1856,69746,456799,3,0,0,1,0,0,0,1
1857,65368,297799,6,0,0,1,0,0,0,1
1858,36637,326899,4,0,0,1,0,0,0,1
1859,58015,442299,7,0,0,1,0,0,0,1
1860,120301,190799,13,0,0,1,0,0,0,1
1861,31379,580999,6,0,0,0,0,0,0,1
1862,11741,1138399,2,0,0,1,0,0,0,0
1863,58995,1083799,5,0,0,0,0,0,0,0
1864,8137,577099,3,0,0,1,0,0,0,1
1865,32482,397199,9,0,0,1,0,0,0,1
1866,53468,862599,7,0,0,0,0,0,0,1
1867,63907,700699,8,0,0,0,0,0,0,1
1868,19968,1038799,3,0,0,1,0,0,0,1
1869,17923,389399,4,0,0,1,0,0,0,1
1870,78882,495899,8,0,0,1,0,0,0,1
1871,42263,566199,6,0,0,1,0,0,0,1
1872,71903,478399,8,0,0,1,0,0,0,1
1873,33726,1548199,2,1,0,1,1,0,0,0
1874,51635,497099,7,0,0,1,1,0,0,1
1875,14603,1249899,2,0,0,0,0,0,0,1
1876,16228,713999,6,0,0,1,0,0,0,1
1877,24693,558999,3,0,0,1,1,0,0,1
1878,20330,524799,4,0,0,1,0,0,0,1
1879,7661,961899,1,0,0,1,0,0,0,0
1880,2775,1837899,2,1,0,1,0,0,0,1
1881,82138,1828399,7,1,0,0,1,0,0,0
1882,30809,546399,6,0,0,1,0,0,0,1
1883,61754,401299,8,0,0,1,1,0,0,1
1884,45930,534399,4,0,0,1,0,0,0,1
1885,20068,451899,5,0,0,1,0,0,0,1
1886,82295,964299,8,0,0,0,0,0,0,1
1887,39585,666599,6,0,0,0,0,0,0,1
1888,53293,570099,5,0,0,1,0,0,0,0
1889,75057,428699,9,0,0,0,0,0,0,1
1890,39473,1083799,4,0,0,0,0,0,0,1
1891,32310,560399,3,0,0,1,0,0,0,1
1892,23103,389899,4,0,0,1,0,0,0,1
1893,16964,508599,7,0,0,0,0,0,0,1
1894,25322,387299,5,0,0,1,0,0,0,0
1895,28648,815999,4,0,0,1,0,0,0,1
1896,26890,802299,5,0,0,0,0,0,0,1
1897,45605,494099,6,0,0,1,0,0,0,1
1898,55089,566699,5,0,0,1,0,1,0,0
1899,105711,641699,8,0,0,0,0,0,0,1
1900,49130,447599,5,0,0,1,0,0,0,1
1901,32251,560399,3,0,0,1,0,0,0,1
1902,51332,832699,4,0,0,1,0,0,0,1
1903,78713,638699,5,0,0,1,0,0,0,0
1904,76882,405399,8,0,0,1,0,0,0,1
1905,56878,520999,8,0,0,0,0,0,0,1
1906,12456,1874599,1,0,0,0,0,0,0,1
1907,19699,384599,4,0,0,1,0,0,0,1
1908,29095,519499,5,0,0,1,0,0,0,1
1909,11114,860999,3,0,0,1,0,0,0,1
1910,42616,898599,5,0,0,0,0,0,0,1
1911,72644,507499,6,0,0,1,0,0,0,1
1912,84848,407799,7,0,0,1,1,0,0,1
1913,22607,311099,5,0,0,1,1,0,0,1
1914,51657,636299,6,0,0,1,1,0,0,0
1915,79409,1111899,4,0,0,0,1,0,0,0
1916,30741,474799,4,0,0,1,0,0,0,1
1917,23054,672999,5,0,0,1,0,0,0,1
1918,161023,465899,9,0,0,0,0,0,0,1
1919,98363,569299,6,0,0,1,0,0,0,1
1920,78433,483799,8,0,0,0,0,0,0,1
1921,47808,350499,5,0,0,1,0,0,0,1
1922,27217,349599,5,0,0,1,0,0,0,1
1923,24937,790799,4,0,0,0,1,0,0,1
1924,10875,540399,1,0,1,0,0,0,0,1
1925,137612,396099,8,0,0,0,1,0,0,1
1926,7166,415699,3,0,0,1,0,0,0,1
1927,82670,1505599,9,1,0,0,1,0,0,0
1928,22464,692099,6,0,0,1,0,0,0,1
1929,22775,740399,4,0,0,1,1,0,0,1
1930,39392,821399,4,0,1,0,0,0,0,1
1931,30319,578099,4,0,0,1,1,0,0,1
1932,29252,649599,2,0,0,1,1,0,0,1
1933,42478,544899,6,0,0,1,0,0,0,1
1934,27328,693199,6,0,0,0,0,0,0,1
1935,39292,1901999,7,1,0,0,1,0,0,0
1936,18853,551799,6,0,0,1,1,0,0,1
1937,36183,499999,4,0,0,1,0,0,0,1
1938,87758,1022099,6,0,0,0,1,0,0,1
1939,26212,689199,3,0,0,1,0,0,0,1
1940,15724,813199,3,0,0,1,0,0,0,1
1941,37117,475199,5,0,0,1,0,0,0,1
1942,38501,668299,3,0,0,1,0,0,0,1
1943,32976,1976899,8,0,0,0,0,0,0,0
1944,80062,417599,8,0,0,0,1,0,0,1
1945,36944,623499,3,0,0,1,0,0,0,1
1946,20047,311099,5,0,0,1,0,0,0,1
1947,116379,783999,7,0,0,0,1,0,0,1
1948,87555,492399,6,0,0,1,0,0,0,1
1949,7702,931299,1,0,0,1,0,0,0,1
1950,38771,502099,5,0,0,1,0,0,0,1
1951,38620,1046999,3,0,0,1,0,0,0,1
1952,86299,474099,8,0,0,0,0,0,0,1
1953,167105,497299,8,0,0,0,0,0,0,1
1954,141436,465099,7,0,0,0,0,1,0,1
1955,24501,799899,3,0,0,0,1,0,0,1
1956,50122,834399,3,0,0,0,0,0,0,1
1957,13274,424299,3,0,0,1,0,0,0,1
1958,25744,470199,8,0,0,0,0,0,0,1
1959,48513,503599,8,0,0,0,0,0,0,1
1960,51726,767599,7,0,0,0,0,0,0,1
1961,43335,345199,4,0,0,1,0,0,0,1
1962,14723,821399,4,0,0,1,0,0,0,1
1963,78468,354299,9,0,0,0,0,0,0,1
1964,67255,618499,5,0,0,0,1,0,0,1
1965,23604,1093299,3,0,0,1,0,0,0,1
1966,29974,306299,9,0,0,0,0,0,0,1
1967,68298,1190399,8,1,0,0,0,0,0,1
1968,41453,1777099,2,0,0,0,0,0,0,0
1969,40758,324499,5,0,0,1,0,0,0,1
1970,44672,801399,3,0,0,0,0,0,0,1
1971,5116,429299,1,0,0,1,0,0,0,1
1972,53689,874299,3,0,0,0,0,0,0,1
1973,72192,645199,5,0,0,1,0,0,0,0
1974,34777,509699,4,0,0,1,0,0,0,1
1975,40458,359499,9,0,0,0,0,0,0,1
1976,31879,585599,4,0,0,1,0,0,0,1
1977,85704,640799,5,0,0,0,0,0,0,1
1978,3014,401899,3,0,0,1,0,0,0,1
1979,52027,371599,3,0,0,1,0,0,0,1
1980,63631,462899,7,0,0,0,0,0,0,1
1981,63337,594999,5,0,0,1,1,0,0,0
1982,51966,461299,5,0,0,0,1,0,0,1
1983,14667,383999,4,0,0,1,0,0,0,1
1984,90438,613699,5,0,0,1,0,0,0,0
1985,85928,794399,5,0,0,0,0,0,0,1
1986,28309,1358299,7,1,0,0,0,0,0,1
1987,59411,652499,5,0,0,0,0,0,0,1
1988,48434,531999,5,0,0,1,1,0,0,1
1989,85153,792799,6,0,0,0,0,0,0,1
1990,17557,1106099,2,0,0,1,0,0,0,0
1991,23315,538399,4,0,0,1,0,1,0,1
1992,83316,399999,9,0,0,0,0,0,0,1
1993,72728,640199,5,0,0,0,0,0,0,1
1994,56671,367399,10,0,0,1,1,0,0,1
1995,44628,556499,5,0,0,1,0,0,0,1
1996,50045,544799,5,0,0,1,0,0,0,1
1997,35008,319499,4,0,0,1,0,0,0,1
1998,8433,779999,5,0,0,0,1,0,0,1
1999,75826,392799,7,0,0,0,0,0,0,1
2000,23879,803199,3,0,0,0,0,0,0,1
2001,38083,398199,3,0,0,1,0,0,0,1
2002,79688,501899,6,0,0,0,1,0,0,1
2003,67786,437899,8,0,0,0,0,0,0,1
2004,39465,416099,8,0,0,0,0,0,0,1
2005,35941,663099,6,0,0,0,0,0,0,1
2006,72470,483799,8,0,0,0,0,0,0,1
2007,39431,201399,13,0,0,1,0,0,0,1
2008,47134,387699,8,0,0,0,0,0,0,1
2009,57869,371499,9,0,0,0,0,0,0,1
2010,20960,797899,3,0,0,0,0,0,0,1
2011,18150,377599,4,0,0,1,0,0,0,1
2012,48022,404499,7,0,0,0,0,0,0,1
2013,5633,410799,3,0,0,1,0,0,0,1
2014,70395,498399,5,0,0,1,0,0,0,1
2015,93819,1136799,8,1,0,0,0,0,0,1
2016,66221,757999,3,0,0,0,0,0,0,1
2017,60628,659199,4,0,0,0,0,0,0,1
2018,63205,634899,5,0,0,1,0,0,0,1
2019,35879,832799,4,0,0,0,0,0,0,1
2020,88816,341599,9,0,0,0,0,0,0,1
2021,40453,834199,4,0,0,0,0,0,0,1
2022,18960,450899,2,0,0,1,0,0,0,1
2023,39430,524999,5,0,0,1,1,0,0,1
2024,48118,307499,9,0,0,0,0,0,0,1
2025,30594,793399,3,0,0,0,0,0,0,1
2026,30704,875299,3,0,0,0,0,0,0,1
2027,12404,414699,3,0,0,1,0,0,0,1
2028,53046,831199,4,0,0,0,0,0,0,1
2029,32925,327599,9,0,0,0,0,0,0,1
2030,51330,559799,5,0,1,0,0,0,0,1
2031,72498,392299,8,0,0,0,0,0,0,1
2032,24379,818699,4,0,0,0,0,0,0,1
2033,64101,536499,5,0,0,1,0,0,0,1
2034,39101,463499,8,0,0,0,0,0,0,1
2035,51197,599399,5,0,0,0,1,0,0,1
2036,131211,295899,9,0,0,0,0,0,0,1
2037,76915,439299,8,0,0,0,0,0,0,1
2038,37721,808499,3,0,0,0,0,0,0,1
2039,24164,533699,3,0,0,1,0,0,0,1
2040,75620,1226199,9,1,0,0,0,0,0,0
2041,53954,856099,3,0,0,0,0,0,0,1
2042,4055,505599,1,0,0,1,0,0,0,1
2043,76094,456699,7,0,0,0,0,0,0,1
2044,30950,642399,6,0,0,0,1,0,0,1
2045,32303,858399,4,0,0,0,0,0,0,1
2046,29117,740899,4,0,0,1,0,0,0,0
2047,46790,390899,7,0,0,0,0,0,0,1
2048,54354,404999,8,0,0,0,0,0,0,1
2049,22037,757399,5,0,0,0,0,0,0,1
2050,73886,397599,7,0,0,0,0,0,0,1
2051,6879,445499,2,0,0,1,0,0,0,1
2052,44837,473399,8,0,0,0,0,0,0,1
2053,68107,682199,5,0,0,0,0,0,0,1
2054,197865,1150199,9,1,0,0,0,0,0,0
2055,37831,856899,5,0,0,0,0,0,0,1
2056,4210,401899,3,0,0,1,0,0,0,1
2057,79063,775199,4,0,0,0,0,0,0,1
2058,46366,746699,4,0,0,0,1,0,0,1
2059,39171,749299,4,0,0,0,0,0,0,1
2060,42240,726199,5,0,0,0,0,0,0,1
2061,36642,735999,6,0,0,0,0,0,0,1
2062,40129,922299,5,0,0,0,0,0,0,1
2063,51483,457699,7,0,0,0,0,0,0,1
2064,76733,564599,7,0,0,0,0,0,0,1
2065,119092,297199,9,0,0,0,0,0,0,1
2066,57654,732499,4,0,0,0,0,1,0,1
2067,39162,556699,3,0,0,1,0,0,0,1
2068,53672,428399,7,0,0,0,1,0,0,1
2069,66021,498899,7,0,0,0,0,0,1,1
2070,79487,323699,8,0,0,0,0,0,0,1
2071,50331,303099,9,0,0,0,1,0,0,1
2072,28444,726399,5,0,0,0,1,0,0,1
2073,49935,1697799,7,1,0,0,0,0,0,1
2074,175407,1211899,8,1,0,0,0,0,0,1
2075,35325,528099,5,0,0,1,1,0,0,1
2076,73018,451799,7,0,0,0,0,0,0,1
2077,45710,505399,7,0,0,0,0,0,0,1
2078,80189,351699,8,0,0,0,0,0,0,1
2079,53334,1245499,9,1,0,0,0,0,0,0
2080,39381,390799,8,0,0,0,0,0,0,1
2081,80799,464799,7,0,0,0,0,0,0,1
2082,39714,907099,4,0,0,0,0,0,0,1
2083,73060,447899,8,0,0,0,0,0,0,1
2084,67443,557299,6,0,0,0,0,0,0,1
2085,56163,631499,5,0,0,0,1,0,0,1
2086,77777,549499,6,0,0,0,0,0,0,1
2087,100433,1181199,9,1,0,0,0,0,0,1
2088,93680,469599,7,0,0,0,1,0,0,1
2089,31295,695199,6,0,0,0,0,0,0,1
2090,95302,378899,7,0,0,0,0,0,0,1
2091,77604,1168899,9,1,0,0,0,0,0,1
2092,76165,521399,7,0,0,0,1,0,0,1
2093,26369,515099,1,0,1,0,0,0,0,1
2094,38538,871799,5,0,0,0,1,0,0,1
2095,95490,475099,8,0,0,0,1,0,0,1
2096,44171,388299,7,0,0,0,0,0,0,1
2097,50839,391399,8,0,0,0,0,0,0,1
2098,63927,506599,6,0,0,0,0,0,0,1
2099,77362,582899,6,0,0,0,0,0,0,1
2100,67285,601199,6,0,0,0,0,0,0,1
2101,59717,448499,8,0,0,0,0,0,0,1
2102,49562,389999,7,0,0,0,0,0,0,1
2103,66564,350199,9,0,0,0,0,0,0,1
2104,78761,350499,9,0,0,0,0,0,0,1
2105,35785,1058299,3,0,0,0,0,0,0,1
2106,70807,390299,9,0,0,0,0,0,0,1
2107,46911,629299,7,0,0,0,0,0,0,1
2108,90345,680599,4,0,0,0,0,0,0,1
2109,66995,1272899,9,1,0,0,0,0,0,0
2110,89564,333699,8,0,0,0,0,0,0,1
2111,27613,696999,6,0,0,0,0,0,0,1
2112,117699,1143599,9,1,0,0,1,0,0,1
2113,26769,729799,6,0,0,0,0,0,0,1
2114,13665,436999,2,0,0,1,0,0,0,1
2115,75956,616399,6,0,0,0,1,0,0,1
2116,118048,719299,7,0,0,0,0,0,0,1
2117,54894,298299,8,0,0,0,0,0,0,1
2118,40785,803199,3,0,0,0,0,0,0,1
2119,47583,335699,9,0,0,0,0,0,0,1
2120,52410,615699,4,0,0,0,0,1,0,1
2121,50601,757899,3,0,0,0,0,0,0,1
2122,55051,679499,4,0,0,0,1,0,0,1
2123,50837,357199,9,0,0,0,1,0,0,1
2124,52655,782399,4,0,0,0,0,0,0,1
2125,44694,1283299,8,1,0,0,0,0,0,0
2126,33608,371999,3,0,0,1,0,0,0,1
2127,68688,551599,4,0,0,0,0,0,0,1
2128,73241,326099,9,0,0,0,0,0,0,1
2129,73384,615599,6,0,0,0,0,0,0,1
2130,70806,397699,9,0,0,0,0,0,0,1
2131,41765,491899,5,0,0,0,1,0,0,1
2132,55470,883499,4,0,0,0,0,0,0,0
2133,41648,532299,7,0,0,0,0,0,0,1
2134,53544,673899,5,0,0,0,0,0,0,1
2135,43375,754799,4,0,0,0,1,0,0,1
2136,46960,785199,5,0,0,0,0,0,0,1
2137,79409,597699,6,0,0,0,1,0,0,1
2138,50089,313699,9,0,0,0,0,0,0,1
2139,47065,568099,5,0,0,0,0,0,0,1
2140,96101,500799,7,0,0,0,0,0,0,1
2141,45298,399099,7,0,0,0,0,0,0,1
2142,27955,879499,3,0,0,0,1,0,0,0
2143,24700,386199,9,0,0,0,0,0,0,1
2144,108210,610899,5,0,0,0,0,0,0,1
2145,122636,498999,7,0,0,0,0,0,0,1
2146,37191,696099,6,0,0,0,0,0,0,1
2147,84717,414499,8,0,0,0,0,0,0,1
2148,45784,393399,8,0,0,0,0,0,0,1
2149,15523,455499,2,0,0,1,0,0,0,1
2150,65090,470599,8,0,0,0,0,0,0,1
2151,34917,755199,4,0,0,0,0,0,0,1
2152,38371,351499,8,0,0,0,0,0,0,1
2153,4642,445199,1,0,0,1,0,0,0,1
2154,11396,456099,2,0,0,1,0,0,0,1
2155,38144,692399,6,0,0,0,0,0,0,1
2156,61862,405799,7,0,0,0,1,0,0,1
2157,55639,541199,6,0,0,0,0,0,0,1
2158,102593,389799,8,0,0,0,0,0,0,1
2159,35898,770499,4,0,0,0,0,0,0,1
2160,123138,372899,7,0,0,0,0,0,0,1
2161,77213,386799,7,0,0,0,0,0,0,1
2162,28321,457399,7,0,0,0,0,0,0,1
2163,75539,538499,5,0,0,0,1,0,0,1
2164,45699,329499,9,0,0,0,0,0,0,1
2165,57582,699699,6,0,0,0,0,0,0,1
2166,8513,381899,2,0,0,1,0,0,0,1
2167,66181,624899,6,0,0,0,1,0,0,1
2168,42160,696999,6,0,0,0,0,0,0,1
2169,62859,651699,6,0,0,0,0,0,0,1
2170,97106,387899,9,0,0,0,0,0,0,1
2171,84962,413099,7,0,0,0,0,0,0,1
2172,38501,446399,8,0,0,0,0,0,0,1
2173,79521,466199,7,0,0,0,0,0,0,1
2174,87532,380099,8,0,0,0,0,0,0,1
2175,23952,343099,9,0,0,0,0,0,0,1
2176,42154,369099,8,0,0,0,0,0,0,1
2177,69864,432499,7,0,0,0,0,0,0,1
2178,56690,439099,7,0,0,0,0,0,0,1
2179,66837,699199,4,0,0,0,0,0,0,1
2180,52678,550699,5,0,0,0,0,0,0,1
2181,70240,480499,7,0,0,0,0,0,0,1
2182,76369,394599,7,0,0,0,0,0,0,1
2183,64017,597699,9,0,0,0,0,0,0,1
2184,59082,731799,5,0,0,0,0,0,0,1
2185,67111,680299,5,0,0,0,1,0,0,1
2186,91458,822599,5,0,0,0,1,0,0,1
2187,63661,369899,8,0,0,0,0,0,0,1
2188,39364,490199,6,0,0,0,0,0,0,1
2189,30338,340099,9,0,0,0,0,0,0,1
2190,93758,788399,8,0,0,0,0,0,0,1
2191,238600,698699,8,0,0,0,0,0,0,1
2192,91686,421099,7,0,0,0,0,0,0,1
2193,68967,327499,9,0,0,0,0,0,0,1
2194,81167,424699,9,0,0,0,1,0,0,1
2195,76136,442699,9,0,0,0,0,0,0,1
2196,104600,417699,7,0,0,0,0,0,0,1
2197,109227,304299,10,0,0,0,0,0,0,1
2198,44096,347199,9,0,0,0,0,0,0,1
2199,106422,426699,6,0,0,0,0,0,0,1
2200,65741,440199,7,0,0,0,0,0,0,1
2201,92143,393499,8,0,0,0,0,0,0,1
2202,53692,488699,7,0,0,0,1,0,0,1
2203,35977,386299,8,0,0,0,0,0,0,1
2204,33489,380399,8,0,0,0,0,0,0,1
2205,107106,335799,8,0,0,0,0,0,0,1
2206,83576,446799,7,0,0,0,0,0,0,1
2207,65905,643799,6,0,0,0,0,0,0,1
2208,77849,493299,7,0,0,0,0,0,0,1
2209,70211,531899,7,0,0,0,0,0,0,1
2210,55327,738799,5,0,0,0,0,0,0,1
2211,112415,305099,9,0,0,0,0,0,0,1
2212,27973,762999,3,0,0,0,0,0,0,1
2213,82799,749099,5,0,0,0,0,0,0,1
2214,68478,352399,8,0,0,0,0,0,0,1
2215,60014,603099,6,0,0,0,0,0,0,1
2216,64646,349399,8,0,0,0,0,0,0,1
2217,53384,759399,5,0,0,0,0,0,0,1
2218,85698,631299,5,0,0,0,0,0,0,1
2219,77659,365499,9,0,0,0,0,0,0,1
2220,57070,416399,7,0,0,0,0,0,0,1
2221,102988,397399,8,0,0,0,0,0,0,1
2222,56499,518099,5,0,0,0,0,0,0,1
2223,44409,706099,6,0,0,0,0,0,0,1
2224,53567,611799,5,0,0,0,0,0,0,1
2225,90318,685599,6,0,0,0,0,0,0,1
2226,82438,330599,8,0,0,0,1,0,0,1
2227,86466,573799,6,0,0,0,0,0,0,1
2228,46556,395599,7,0,0,0,0,0,0,1
2229,104680,408499,7,0,0,0,0,0,0,1
2230,70468,520499,7,0,0,0,1,0,0,1
2231,43454,693899,5,0,0,0,0,0,0,1
2232,92528,384599,7,0,0,0,0,0,0,1
2233,92507,427299,7,0,0,0,0,0,0,1
2234,73865,599699,6,0,0,0,0,0,0,1
2235,69784,369299,8,0,0,0,0,0,0,1
2236,86812,436699,7,0,0,0,0,0,0,1
2237,82101,370199,9,0,0,0,1,0,0,1
2238,96675,777099,5,0,0,0,1,0,0,1
2239,89391,430399,8,0,0,0,0,0,0,1
2240,81987,686299,5,0,0,0,0,0,0,1
2241,47397,418499,7,0,0,0,0,0,0,1
2242,85155,634499,5,0,0,0,0,0,0,1
2243,53340,410099,7,0,0,0,0,0,0,1
2244,84028,626199,5,0,0,0,0,0,0,1
2245,66981,315099,9,0,0,0,0,0,0,1
