,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
396,Manual,1st Owner,Petrol,22208,562399,Chennai,2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,5
397,Manual,1st Owner,Petrol,68061,296899,Chennai,2017 Maruti Alto 800 LXI Manual,5
398,Manual,1st Owner,Petrol,31953,784899,Chennai,2019 Ford Ecosport 1.5 TITANIUM TI VCT Manual,3
399,Manual,1st Owner,Petrol,22036,464399,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
400,Manual,1st Owner,Petrol,49956,666699,Chennai,2017 Hyundai Elite i20 ASTA 1.2 (O) Manual,5
401,Manual,1st Owner,Petrol,19686,637799,Chennai,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
402,Automatic,1st Owner,Petrol,33350,389699,Chennai,2016 Maruti Alto K10 VXI AMT Automatic,6
403,Automatic,2nd Owner,Petrol,49027,600499,Chennai,2017 Hyundai Grand i10 SPORTZ (O) 1.2 AT VTVT Automatic,5
404,Manual,1st Owner,Petrol,30148,455799,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
405,Manual,1st Owner,Petrol,27336,424099,Chennai,2017 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,5
406,Manual,1st Owner,Petrol,81031,455999,Chennai,2015 Hyundai Grand i10 ASTA 1.2 VTVT Manual,7
407,Manual,1st Owner,Petrol,48859,311499,Chennai,2015 Maruti Alto K10 VXI Manual,7
408,Manual,1st Owner,Petrol,46862,439399,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
409,Manual,1st Owner,Petrol,85957,555399,Chennai,2015 Ford Ecosport 1.5AMBIENTE TI VCT Manual,7
410,Manual,1st Owner,Petrol,63743,458699,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
411,Automatic,1st Owner,Petrol,154229,572699,Chennai,2016 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,6
412,Manual,1st Owner,Petrol,27952,308799,Chennai,2016 Maruti Alto 800 LXI Manual,6
413,Manual,1st Owner,Petrol,29145,449099,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
414,Automatic,1st Owner,Petrol,45328,544699,Chennai,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,3
415,Manual,1st Owner,Petrol,20529,698399,Chennai,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
416,Manual,1st Owner,Petrol,48953,372599,Chennai,2013 Maruti Wagon R 1.0 VXI Manual,9
417,Manual,1st Owner,Petrol,15674,450899,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
418,Manual,1st Owner,Petrol,53083,1093299,Chennai,2019 Maruti XL6 ALPHA SHVS  MT Manual,3
419,Manual,1st Owner,Petrol,60523,493399,Chennai,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
420,Automatic,1st Owner,Petrol,39704,573799,Chennai,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,3
421,Manual,1st Owner,Petrol,15610,427999,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
422,Manual,1st Owner,Petrol,24039,347899,Chennai,2017 Hyundai Eon ERA PLUS Manual,5
423,Manual,1st Owner,Petrol,117893,534799,Chennai,2016 Hyundai Elite i20 MAGNA 1.2 Manual,6
424,Manual,1st Owner,Petrol,64507,439199,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
425,Manual,2nd Owner,Petrol,54613,349799,Chennai,2017 Hyundai Eon ERA PLUS Manual,5
426,Manual,1st Owner,Petrol,28636,590799,Chennai,2018 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,4
427,Automatic,1st Owner,Petrol,33604,572599,Chennai,2018 Hyundai Grand i10 Magna 1.2 AT  VTVT Automatic,4
428,Manual,2nd Owner,Petrol,54684,364099,Chennai,2014 Maruti Wagon R 1.0 VXI Manual,8
429,Automatic,2nd Owner,Petrol,13055,522199,Chennai,2020 Maruti S PRESSO VXI PLUS AGS Automatic,2
430,Manual,1st Owner,Petrol,60516,355699,Chennai,2018 Hyundai Eon ERA PLUS Manual,4
431,Automatic,1st Owner,Petrol,40948,384499,Chennai,2016 Maruti Alto K10 VXI AMT Automatic,6
432,Manual,1st Owner,Petrol,18237,548699,Chennai,2018 Maruti IGNIS DELTA 1.2 K12 Manual,4
433,Manual,2nd Owner,Petrol,12561,548699,Chennai,2018 Maruti IGNIS DELTA 1.2 K12 Manual,4
434,Manual,1st Owner,Petrol,49494,415299,Chennai,2016 Maruti Wagon R 1.0 VXI OPT Manual,6
435,Manual,1st Owner,Petrol,33655,493899,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
436,Manual,2nd Owner,Petrol,42959,438299,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
437,Automatic,3rd Owner,Petrol,16047,409899,Chennai,2017 Maruti Wagon R 1.0 VXI AMT Automatic,5
438,Manual,1st Owner,Petrol,21285,621799,Chennai,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
439,Automatic,1st Owner,Petrol,77873,874399,Chennai,2019 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT Automatic,3
440,Manual,1st Owner,Petrol,69645,523999,Chennai,2016 Hyundai Grand i10 ASTA 1.2 VTVT Manual,6
441,Manual,2nd Owner,Petrol,56248,498199,Chennai,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
442,Manual,1st Owner,Petrol,60307,309799,Chennai,2015 Maruti Alto K10 VXI Manual,7
443,Manual,1st Owner,Petrol,79648,403599,Chennai,2016 Maruti Wagon R 1.0 VXI Manual,6
444,Manual,1st Owner,Petrol,36506,561799,Chennai,2017 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT Manual,5
445,Manual,1st Owner,Petrol,66417,399599,Chennai,2015 Maruti Wagon R 1.0 VXI Manual,7
446,Manual,1st Owner,Petrol,54644,398899,Chennai,2015 Maruti Wagon R 1.0 VXI Manual,7
447,Manual,2nd Owner,Petrol,17682,433399,Chennai,2018 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,4
448,Manual,1st Owner,Petrol,90204,413499,Chennai,2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,7
449,Manual,2nd Owner,Petrol,84992,339399,Chennai,2013 Maruti Wagon R 1.0 VXI Manual,9
450,Automatic,1st Owner,Petrol,96040,509699,Chennai,2016 Hyundai Grand i10 1.2 ASTA (O) AT Automatic,6
451,Manual,2nd Owner,Petrol,59844,468099,Chennai,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
