,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
589,Manual,1st Owner,Diesel,113124,595099,Noida,2017 Ford Ecosport 1.5 TREND+ TDCI Manual,5
590,Manual,2nd Owner,Petrol,56671,367399,Noida,2012 Maruti Swift Dzire VXI 1.2 BS IV Manual,10
591,Manual,1st Owner,Diesel,46556,395599,Noida,2015 Maruti Swift LDI O Manual,7
592,Manual,1st Owner,Diesel,90318,685599,Noida,2016 Maruti Vitara Brezza ZDI PLUS DUAL TONE Manual,6
593,Manual,1st Owner,Diesel,76094,456699,Noida,2015 Maruti Swift Dzire VDI ABS Manual,7
594,Manual,1st Owner,Diesel,71940,351899,Noida,2014 Maruti Swift VDI Manual,8
595,Manual,2nd Owner,Diesel,50969,448399,Noida,2014 Ford Ecosport 1.5TITANIUM TDCI Manual,8
596,Manual,1st Owner,Diesel,77659,365499,Noida,2013 Maruti Swift ZDI Manual,9
597,Manual,1st Owner,Diesel,97684,486599,Noida,2017 Maruti Swift VDI Manual,5
598,Manual,1st Owner,Diesel,89564,333699,Noida,2014 Maruti Swift Dzire LDI BS IV Manual,8
599,Manual,2nd Owner,Diesel,82438,330599,Noida,2014 Maruti Swift VDI Manual,8
600,Manual,1st Owner,Diesel,76915,439299,Noida,2014 Maruti Swift Dzire ZDI Manual,8
601,Manual,1st Owner,Diesel,61990,374699,Noida,2014 Maruti Swift VDI ABS Manual,8
602,Automatic,2nd Owner,Diesel,35681,1526399,Noida,2015 BMW 3 Series 320D Automatic,7
603,Manual,2nd Owner,Diesel,103732,333399,Noida,2013 Maruti Swift VDI Manual,9
604,Manual,1st Owner,Diesel,64844,330599,Noida,2013 Maruti Swift VDI Manual,9
605,Manual,2nd Owner,Diesel,121393,614599,Noida,2013 Toyota Innova 2.5 GX 7 STR BS IV Manual,9
606,Manual,1st Owner,Diesel,122581,308899,Noida,2013 Maruti Swift VDI Manual,9
607,Manual,2nd Owner,Diesel,49192,415099,Noida,2014 Ford Ecosport 1.5TITANIUM TDCI Manual,8
608,Manual,2nd Owner,Diesel,83615,366399,Noida,2013 Maruti Swift ZDI Manual,9
609,Manual,1st Owner,Diesel,82898,312499,Noida,2013 Maruti Swift VDI Manual,9
610,Manual,1st Owner,Diesel,54963,377499,Noida,2014 Maruti Swift VDI ABS Manual,8
611,Manual,1st Owner,Diesel,104680,408499,Noida,2015 Maruti Swift VDI ABS Manual,7
612,Manual,1st Owner,Diesel,59099,315899,Noida,2013 Maruti Swift VDI Manual,9
613,Manual,1st Owner,Diesel,84262,947799,Noida,2014 Toyota Innova 2.5 VX 8 STR BS IV Manual,8
614,Manual,1st Owner,Diesel,73018,451799,Noida,2015 Maruti Swift Dzire VDI ABS Manual,7
615,Manual,1st Owner,Diesel,68431,325299,Noida,2013 Maruti Swift VDI Manual,9
616,Manual,1st Owner,Diesel,55011,365399,Noida,2014 Maruti Swift VDI Manual,8
