,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
348,Manual,1st Owner,Petrol,10022,614699,Mumbai,2017 Hyundai Elite i20 SPORTZ 1.2 Manual,5
349,Manual,2nd Owner,Petrol,24103,615999,Mumbai,2016 Maruti Ciaz VXI PLUS Manual,6
350,Manual,1st Owner,Diesel,34208,1467499,Mumbai,2017 Jeep Compass 2.0 LIMITED Manual,5
351,Manual,1st Owner,Diesel,30236,838699,Mumbai,2019 Maruti Vitara Brezza VDI Manual,3
352,Manual,1st Owner,Petrol,11375,488699,Mumbai,2017 Maruti Wagon R 1.0 VXI Manual,5
353,Manual,1st Owner,Diesel,73561,975099,Mumbai,2019 Hyundai VENUE 1.4 CRDI S MT Manual,3
354,Manual,1st Owner,Petrol,26796,711499,Mumbai,2018 Honda Jazz 1.2 V MT Manual,4
355,Manual,1st Owner,Petrol,26979,456699,Mumbai,2016 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,6
356,Manual,1st Owner,Petrol,6954,610299,Mumbai,2017 Hyundai Elite i20 SPORTZ 1.2 Manual,5
357,Manual,1st Owner,Diesel,162410,401499,Mumbai,2012 Maruti Swift Dzire VDI BS IV Manual,10
358,Manual,1st Owner,Petrol,64674,357399,Mumbai,2014 Maruti Wagon R 1.0 VXI Manual,8
359,Manual,1st Owner,Petrol,22635,442699,Mumbai,2017 Maruti Wagon R 1.0 VXI Manual,5
360,Manual,2nd Owner,Petrol,22549,540499,Mumbai,2017 Hyundai Elite i20 SPORTZ 1.2 Manual,5
361,Automatic,2nd Owner,Petrol,14714,506199,Mumbai,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,3
362,Manual,1st Owner,Petrol,19673,698799,Mumbai,2017 Hyundai Elite i20 ASTA 1.2 (O) Manual,5
363,Manual,2nd Owner,Petrol,15132,778599,Mumbai,2018 Honda City SV MT PETROL Manual,4
364,Manual,1st Owner,Diesel,24588,1427199,Mumbai,2017 Jeep Compass 2.0 LONGITUDE (O) Manual,5
365,Manual,1st Owner,Petrol,25348,658699,Mumbai,2017 Hyundai Elite i20 ASTA 1.2 (O) Manual,5
366,Manual,1st Owner,Diesel,48494,567399,Mumbai,2018 Ford Figo Aspire 1.5 TREND DIESEL Manual,4
367,Manual,1st Owner,Petrol,45258,434099,Mumbai,2014 Hyundai Xcent S 1.2 OPT Manual,8
368,Manual,1st Owner,Petrol,67248,590899,Mumbai,2016 Hyundai Elite i20 SPORTZ 1.2 Manual,6
369,Automatic,1st Owner,Petrol,23043,1100199,Mumbai,2018 Hyundai Verna 1.6 SX VTVT AT (O) Automatic,4
370,Manual,2nd Owner,Diesel,27166,904599,Mumbai,2019 Maruti Vitara Brezza ZDI Manual,3
371,Manual,2nd Owner,Petrol,26191,992899,Mumbai,2019 Hyundai VENUE 1.0 SX TURBO GDI DUAL TONE Manual,3
372,Automatic,1st Owner,Petrol,26809,1787199,Mumbai,2018 Skoda Octavia LK 1.8 TSI AT Automatic,4
373,Manual,1st Owner,Diesel,57702,862699,Mumbai,2019 Maruti Vitara Brezza ZDI Manual,3
374,Automatic,1st Owner,Petrol,33613,1051799,Mumbai,2018 Honda City ZX CVT Automatic,4
375,Automatic,1st Owner,Petrol,16989,520499,Mumbai,2016 Hyundai Grand i10 Magna 1.2 AT  VTVT Automatic,6
376,Automatic,1st Owner,Petrol,15309,583099,Mumbai,2019 Maruti IGNIS DELTA 1.2 K12 AMT Automatic,3
377,Manual,3rd Owner,Petrol,11435,393999,Mumbai,2017 Maruti Wagon R 1.0 VXI Manual,5
378,Manual,1st Owner,Petrol,40124,452099,Mumbai,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
379,Manual,1st Owner,Diesel,141022,465699,Mumbai,2017 Ford Figo Aspire 1.5 TITANIUM DIESEL Manual,5
380,Automatic,1st Owner,Petrol,25153,917099,Mumbai,2018 Honda City V CVT Automatic,4
381,Manual,1st Owner,Diesel,142995,471299,Mumbai,2015 Maruti Swift VDI Manual,7
382,Manual,1st Owner,Petrol,9363,578899,Mumbai,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
383,Manual,1st Owner,Petrol,25082,546399,Mumbai,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
384,Manual,1st Owner,Petrol + CNG,20260,589699,Mumbai,2021 Maruti S PRESSO VXI CNG Manual,1
385,Manual,1st Owner,Petrol,10356,810999,Mumbai,2019 Maruti Baleno ALPHA 1.2 K12 Manual,3
386,Automatic,2nd Owner,Diesel,42659,1330299,Mumbai,2018 Hyundai Creta 1.6 SX AT CRDI Automatic,4
387,Manual,1st Owner,Petrol,23504,319699,Mumbai,2017 Maruti Alto K10 VXI Manual,5
388,Manual,1st Owner,Petrol,63961,499099,Mumbai,2015 Hyundai Elite i20 SPORTZ 1.2 Manual,7
389,Manual,1st Owner,Petrol,14444,903199,Mumbai,2020 Maruti Ciaz DELTA 1.5 SHVS VVT MT Manual,2
390,Automatic,1st Owner,Petrol,12442,622299,Mumbai,2019 Maruti IGNIS ZETA 1.2 K12 AMT Automatic,3
391,Manual,1st Owner,Petrol,3401,460399,Mumbai,2021 Maruti Alto VXI PLUS Manual,1
392,Automatic,1st Owner,Petrol,47186,1112599,Mumbai,2018 Hyundai Verna 1.6 SX VTVT AT (O) Automatic,4
393,Manual,1st Owner,Petrol,42725,688799,Mumbai,2017 Maruti Ciaz ALPHA 1.4 VVT Manual,5
394,Manual,1st Owner,Petrol,61555,427299,Mumbai,2019 Maruti S PRESSO VXI PLUS Manual,3
395,Manual,1st Owner,Diesel,28127,799799,Mumbai,2018 Ford Ecosport 1.5 AMBIENTE TDCI Manual,4
396,Manual,1st Owner,Petrol,76366,548299,Mumbai,2016 Hyundai Elite i20 ASTA 1.2 (O) Manual,6
397,Manual,1st Owner,Petrol,21407,629899,Mumbai,2017 Ford Ecosport 1.5AMBIENTE TI VCT Manual,5
398,Manual,1st Owner,Diesel,20082,731699,Mumbai,2017 Ford Ecosport 1.5 AMBIENTE TDCI Manual,5
399,Manual,1st Owner,Petrol,47421,586699,Mumbai,2016 Maruti Baleno ZETA 1.2 K12 Manual,6
400,Manual,1st Owner,Petrol,9370,390299,Mumbai,2019 Maruti Alto K10 VXI Manual,3
401,Manual,1st Owner,Diesel,12937,1768199,Mumbai,2019 MG HECTOR SMART DIESEL Manual,3
402,Automatic,1st Owner,Petrol,6571,501199,Mumbai,2020 Maruti S PRESSO VXI PLUS AGS Automatic,2
403,Manual,1st Owner,Petrol,3654,481199,Mumbai,2021 Maruti S PRESSO VXI PLUS Manual,1
404,Manual,1st Owner,Petrol,22796,507299,Mumbai,2018 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,4
405,Automatic,1st Owner,Petrol,50573,1167299,Mumbai,2018 Hyundai Creta 1.6 SX PLUS AUTO Automatic,4
406,Automatic,1st Owner,Petrol,71122,524599,Mumbai,2016 Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT Automatic,6
407,Manual,1st Owner,Petrol,63277,569999,Mumbai,2017 Hyundai Elite i20 SPORTZ 1.2 Manual,5
408,Manual,1st Owner,Diesel,78266,770799,Mumbai,2017 Maruti Vitara Brezza ZDI Manual,5
409,Automatic,1st Owner,Petrol,17083,799799,Mumbai,2020 Maruti Dzire VXI AMT Automatic,2
410,Manual,1st Owner,Diesel,30575,788899,Mumbai,2017 Ford Ecosport 1.5 TDCI TITANIUM PLUS Manual,5
411,Automatic,1st Owner,Diesel,67154,668099,Mumbai,2017 Maruti Dzire VDI AMT Automatic,5
412,Manual,1st Owner,Petrol,16734,606099,Mumbai,2017 Maruti Baleno ZETA 1.2 K12 Manual,5
413,Automatic,1st Owner,Petrol,2799,534699,Mumbai,2020 Maruti S PRESSO VXI PLUS AGS Automatic,2
414,Manual,1st Owner,Petrol,28197,581499,Mumbai,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
415,Manual,1st Owner,Petrol,40361,551499,Mumbai,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
416,Automatic,1st Owner,Petrol,8717,1692999,Mumbai,2020 MG HECTOR SHARP DCT PETROL Automatic,2
417,Manual,1st Owner,Diesel,82803,584599,Mumbai,2016 Hyundai i20 Active 1.4 S Manual,6
418,Manual,1st Owner,Petrol,8509,388799,Mumbai,2019 Maruti Alto VXI Manual,3
419,Manual,1st Owner,Petrol,6829,704199,Mumbai,2018 Maruti Dzire VXI Manual,4
420,Manual,1st Owner,Diesel,134109,623599,Mumbai,2016 Nissan Terrano XL PLUS 85 PS DEISEL Manual,6
421,Manual,1st Owner,Petrol,38393,708899,Mumbai,2017 Maruti Dzire ZXI Manual,5
422,Manual,1st Owner,Diesel,56836,940299,Mumbai,2018 Maruti Ciaz ALPHA 1.3 DDIS SHVS Manual,4
423,Manual,1st Owner,Petrol,8782,810999,Mumbai,2019 Maruti Baleno ALPHA 1.2 K12 Manual,3
424,Manual,1st Owner,Petrol,83600,528899,Mumbai,2016 Maruti Baleno ZETA 1.2 K12 Manual,6
425,Manual,1st Owner,Diesel,29409,526099,Mumbai,2017 Maruti IGNIS DELTA 1.3 DDIS Manual,5
426,Manual,1st Owner,Petrol,44452,735099,Mumbai,2018 Maruti Ciaz ZETA 1.4 VVT Manual,4
427,Automatic,1st Owner,Petrol,57977,616599,Mumbai,2017 Maruti Dzire VXI AMT Automatic,5
428,Manual,1st Owner,Diesel,48802,811299,Mumbai,2017 Maruti Vitara Brezza ZDI Manual,5
429,Automatic,2nd Owner,Petrol,7231,1692299,Mumbai,2019 MG HECTOR SHARP DCT PETROL Automatic,3
430,Manual,1st Owner,Petrol,71772,666899,Mumbai,2018 Maruti Dzire VXI Manual,4
431,Manual,1st Owner,Petrol,51725,744199,Mumbai,2018 Maruti Ciaz ZETA 1.4 VVT Manual,4
432,Manual,1st Owner,Diesel,38135,790899,Mumbai,2017 Maruti S Cross ZETA SHVS Manual,5
433,Manual,1st Owner,Petrol,29794,628999,Mumbai,2017 Maruti Baleno RS 1.0 PETROL Manual,5
434,Manual,1st Owner,Petrol,47707,557399,Mumbai,2016 Hyundai i20 Active 1.2 Manual,6
435,Automatic,1st Owner,Petrol,96538,526099,Mumbai,2015 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,7
436,Manual,1st Owner,Diesel,24639,1090799,Mumbai,2019 Maruti S Cross ZETA SHVS Manual,3
437,Manual,1st Owner,Petrol,76773,591899,Mumbai,2016 Maruti Baleno ALPHA 1.2 K12 Manual,6
438,Manual,1st Owner,Petrol,26382,612299,Mumbai,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
439,Manual,1st Owner,Petrol,69421,591599,Mumbai,2017 Maruti Baleno ALPHA 1.2 K12 Manual,5
440,Manual,1st Owner,Petrol,40567,674999,Mumbai,2017 Maruti Baleno ALPHA 1.2 K12 Manual,5
441,Manual,1st Owner,Diesel,103875,620499,Mumbai,2017 Maruti S Cross DELTA 1.3 Manual,5
442,Manual,1st Owner,Diesel,56653,861799,Mumbai,2018 Ford Ecosport 1.5TITANIUM TDCI Manual,4
443,Manual,1st Owner,Petrol,40312,453099,Mumbai,2017 Maruti IGNIS DELTA 1.2 K12 Manual,5
444,Manual,2nd Owner,Diesel,52077,1246499,Mumbai,2017 Mahindra Scorpio S10 Intelli Hybrid 2WD Manual,5
445,Manual,1st Owner,Diesel,47158,741999,Mumbai,2018 Maruti Dzire VDI Manual,4
446,Automatic,1st Owner,Petrol,30212,766499,Mumbai,2017 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,5
447,Manual,1st Owner,Diesel,58498,777999,Mumbai,2017 Maruti S Cross ZETA 1.3 Manual,5
448,Manual,1st Owner,Diesel,114807,804199,Mumbai,2017 Maruti Vitara Brezza ZDI PLUS Manual,5
449,Manual,1st Owner,Petrol,42503,786599,Mumbai,2018 Honda WR-V 1.2 i-VTEC VX MT Manual,4
450,Automatic,2nd Owner,Diesel,77547,1116799,Mumbai,2011 Mercedes Benz E Class E 250 CDI ELEGANCE Automatic,11
451,Manual,2nd Owner,Petrol,43151,308399,Mumbai,2011 Volkswagen Polo COMFORTLINE 1.2L PETROL Manual,11
452,Manual,2nd Owner,Petrol,77971,694899,Mumbai,2015 Toyota Corolla Altis G Manual,7
453,Automatic,1st Owner,Petrol,33818,513599,Mumbai,2017 Tata Tiago XZA 1.2 REVOTRON Automatic,5
454,Automatic,1st Owner,Diesel,53914,1903099,Mumbai,2016 Toyota Innova Crysta 2.8 ZX AT 7 STR Automatic,6
455,Manual,1st Owner,Diesel,13596,2229399,Mumbai,2020 Tata Harrier XZ+ DARK EDITION Manual,2
456,Manual,1st Owner,Petrol,13577,733599,Mumbai,2019 Renault TRIBER 1.0 RXZ Manual,3
457,Manual,1st Owner,Petrol,6972,475199,Mumbai,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
458,Manual,2nd Owner,Petrol,12199,506099,Mumbai,2018 Tata Tiago XZ 1.2 REVOTRON Manual,4
459,Manual,1st Owner,Petrol,32058,419199,Mumbai,2013 Honda Amaze 1.2 SMT I VTEC Manual,9
460,Manual,2nd Owner,Petrol,19392,309199,Mumbai,2013 Honda Brio 1.2 S MT I VTEC Manual,9
461,Manual,2nd Owner,Petrol,51486,323699,Mumbai,2015 Maruti Ritz LXI Manual,7
462,Manual,1st Owner,Petrol,47834,506799,Mumbai,2014 Hyundai i20 ASTA 1.2 Manual,8
463,Manual,1st Owner,Petrol,77968,831099,Mumbai,2016 Toyota Corolla Altis G Manual,6
464,Manual,1st Owner,Diesel,47670,1749399,Mumbai,2019 Mahindra XUV500 W11 (O) Manual,3
465,Automatic,1st Owner,Diesel,74162,1553899,Mumbai,2016 Toyota Innova Crysta 2.8 GX AT 8 STR Automatic,6
466,Manual,1st Owner,Petrol,25426,1100499,Mumbai,2021 Hyundai VENUE 1.0L Turbo GDI SX MT Manual,1
467,Manual,1st Owner,Petrol,30356,330199,Mumbai,2016 Renault Kwid 1.0 RXT Opt Manual,6
468,Automatic,1st Owner,Petrol,44915,731299,Mumbai,2016 Honda BR-V 1.5 i-VTEC V CVT Automatic,6
469,Manual,1st Owner,Petrol,12742,420399,Mumbai,2013 Honda Amaze 1.2 SMT I VTEC Manual,9
470,Manual,1st Owner,Petrol,30541,423999,Mumbai,2013 Honda Amaze 1.2 SMT I VTEC Manual,9
471,Manual,1st Owner,Petrol,14433,416799,Mumbai,2019 Renault Kwid 1.0 RXT Opt Manual,3
472,Manual,1st Owner,Petrol,37492,388499,Mumbai,2014 Honda Brio 1.2 S MT I VTEC Manual,8
473,Automatic,1st Owner,Petrol,17629,396899,Mumbai,2014 Maruti Celerio VXI AMT Automatic,8
474,Manual,2nd Owner,Petrol,38845,358299,Mumbai,2015 Maruti Celerio VXI Manual,7
475,Manual,1st Owner,Petrol,37480,438399,Mumbai,2014 Maruti Swift VXI Manual,8
476,Manual,1st Owner,Diesel,52923,848399,Mumbai,2018 Maruti Ertiga VDI SHVS Manual,4
477,Manual,2nd Owner,Diesel,31896,589899,Mumbai,2018 Ford Figo Aspire 1.5 TREND DIESEL Manual,4
478,Manual,1st Owner,Petrol,59581,373799,Mumbai,2016 Honda Brio 1.2 S MT I VTEC Manual,6
479,Manual,1st Owner,Petrol,20824,291099,Mumbai,2017 Maruti Alto 800 LXI Manual,5
480,Automatic,1st Owner,Petrol,6434,1911499,Mumbai,2020 KIA SELTOS 1.4 GTX+ TURBO GDI PETROL AT Automatic,2
481,Manual,1st Owner,Petrol,23841,429099,Mumbai,2013 Maruti Swift ZXI Manual,9
482,Automatic,1st Owner,Petrol,42877,543799,Mumbai,2016 Honda Brio 1.2 VX AT I VTEC Automatic,6
483,Automatic,1st Owner,Diesel,61096,1590699,Mumbai,2018 Mahindra XUV500 W11 AT Automatic,4
484,Manual,2nd Owner,Diesel,26214,869499,Mumbai,2017 Maruti Ertiga ZDI PLUS SHVS Manual,5
485,Manual,1st Owner,Diesel,76913,608199,Mumbai,2016 Maruti Swift Dzire VDI BS IV Manual,6
486,Manual,1st Owner,Petrol,4603,657199,Mumbai,2019 Honda Amaze 1.2 SMT I VTEC Manual,3
487,Manual,2nd Owner,Petrol,39404,434599,Mumbai,2015 Maruti Swift VXI Manual,7
488,Automatic,1st Owner,Petrol,7228,453399,Mumbai,2018 Renault Kwid RXT 1.0 EASY-R AT OPTION Automatic,4
489,Automatic,1st Owner,Petrol,37905,999599,Mumbai,2019 Volkswagen Vento 1.2 TSI HIGHLINE PLUS AT Automatic,3
