,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
439,Manual,2nd Owner,Petrol,17171,892199,Pune,2018 Ford Ecosport 1.0 ECOBOOST TITANIUM SPORTS(SUNROOF) Manual,4
440,Manual,2nd Owner,Petrol,18530,611099,Pune,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
441,Automatic,1st Owner,Diesel,37772,826899,Pune,2018 Maruti Dzire ZDI AMT Automatic,4
442,Manual,2nd Owner,Petrol,8653,523199,Pune,2018 Maruti IGNIS DELTA 1.2 K12 Manual,4
443,Manual,1st Owner,Diesel,57650,902599,Pune,2018 Maruti S Cross ZETA 1.3 SHVS Manual,4
444,Manual,1st Owner,Petrol,19642,731199,Pune,2019 Maruti Baleno ZETA 1.2 K12 Manual,3
445,Manual,1st Owner,Diesel,69701,978099,Pune,2017 Maruti S Cross ZETA SHVS Manual,5
446,Automatic,1st Owner,Petrol,11802,1045199,Pune,2020 Toyota YARIS J CVT Automatic,2
447,Manual,1st Owner,Diesel,36387,897099,Pune,2018 Maruti S Cross ZETA 1.3 SHVS Manual,4
448,Automatic,1st Owner,Petrol,52811,1058399,Pune,2018 Toyota YARIS VX CVT Automatic,4
449,Manual,2nd Owner,Petrol,19756,484999,Pune,2018 Maruti Wagon R 1.0 VXI Manual,4
450,Manual,1st Owner,Diesel,50901,823799,Pune,2018 Maruti S Cross SIGMA SHVS Manual,4
451,Manual,1st Owner,Diesel,62801,875199,Pune,2018 Maruti S Cross ZETA 1.3 SHVS Manual,4
452,Automatic,1st Owner,Petrol,12319,1711499,Pune,2020 MG HECTOR SHARP DCT PETROL Automatic,2
453,Manual,1st Owner,Diesel,81005,840799,Pune,2017 Maruti S Cross ZETA SHVS Manual,5
454,Automatic,1st Owner,Diesel,73584,1154799,Pune,2017 Tata Hexa Varicor 400 XTA Automatic,5
455,Manual,1st Owner,Petrol,19645,533699,Pune,2018 Maruti IGNIS ZETA 1.2 K12 Manual,4
456,Manual,1st Owner,Diesel,60029,1017499,Pune,2017 Maruti S Cross ZETA SHVS Manual,5
457,Manual,1st Owner,Petrol,33192,498099,Pune,2017 Maruti IGNIS DELTA 1.2 K12 Manual,5
458,Manual,1st Owner,Petrol,40928,610599,Pune,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
459,Manual,1st Owner,Petrol,29807,583199,Pune,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
460,Manual,1st Owner,Petrol,66933,655099,Pune,2017 Honda WR-V 1.2 i-VTEC VX MT Manual,5
461,Manual,2nd Owner,Petrol,30942,618999,Pune,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
462,Manual,1st Owner,Petrol,33032,347499,Pune,2018 Maruti Alto 800 LXI Manual,4
463,Manual,1st Owner,Petrol,30936,636199,Pune,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
464,Manual,1st Owner,Diesel,97336,732099,Pune,2016 Maruti Vitara Brezza ZDI PLUS Manual,6
465,Automatic,1st Owner,Petrol,20413,1094899,Pune,2018 Toyota YARIS VX CVT Automatic,4
466,Automatic,1st Owner,Diesel,72581,1978199,Pune,2017 Hyundai Tucson New 4WD AT GLS DIESEL Automatic,5
