,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
355,Automatic,2nd Owner,Petrol,40687,444799,Bengaluru,2018 Renault Kwid CLIMBER 1.0 AT Automatic,4
356,Manual,1st Owner,Diesel,28177,947599,Bengaluru,2018 Maruti Vitara Brezza ZDI PLUS Manual,4
357,Manual,3rd Owner,Petrol,31225,589099,Bengaluru,2017 Hyundai Grand i10 ASTA 1.2 VTVT Manual,5
358,Manual,1st Owner,Petrol,28074,495199,Bengaluru,2014 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT Manual,8
359,Manual,1st Owner,Petrol,59865,302399,Bengaluru,2011 Ford Figo 1.2 ZXI DURATEC Manual,11
360,Automatic,1st Owner,Petrol,32760,747599,Bengaluru,2017 Honda Jazz 1.2 V AT Automatic,5
361,Automatic,1st Owner,Petrol,81527,566199,Bengaluru,2015 Honda Jazz 1.2 S AT Automatic,7
362,Manual,2nd Owner,Petrol,39323,315999,Bengaluru,2017 Maruti Alto 800 VXI Manual,5
363,Manual,2nd Owner,Petrol,44580,670099,Bengaluru,2016 Hyundai Elite i20 ASTA 1.2 (O) Manual,6
364,Manual,2nd Owner,Petrol,72706,508699,Bengaluru,2016 Maruti Swift VXI Manual,6
365,Manual,2nd Owner,Petrol,46539,834499,Bengaluru,2017 Honda City VX MT PETROL Manual,5
366,Manual,1st Owner,Petrol,8331,565499,Bengaluru,2018 Hyundai NEW SANTRO ASTA 1.1 MT Manual,4
367,Manual,2nd Owner,Petrol,26721,674599,Bengaluru,2018 Ford FREESTYLE TITANIUM 1.2 TI-VCT MT Manual,4
368,Automatic,1st Owner,Diesel,84534,1346099,Bengaluru,2017 Tata Hexa Varicor 400 XTA Automatic,5
369,Manual,2nd Owner,Petrol,75937,573199,Bengaluru,2016 Honda Jazz 1.2 S MT Manual,6
370,Manual,1st Owner,Petrol,19876,544199,Bengaluru,2017 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,5
371,Manual,1st Owner,Petrol,30381,493499,Bengaluru,2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,8
372,Manual,1st Owner,Petrol,19659,614399,Bengaluru,2017 Hyundai Xcent SX 1.2 Manual,5
373,Manual,1st Owner,Petrol,31020,740999,Bengaluru,2017 Maruti Baleno ALPHA 1.2 K12 Manual,5
374,Manual,2nd Owner,Petrol,27651,771399,Bengaluru,2018 Hyundai Elite i20 ASTA 1.2 (O) Manual,4
375,Manual,1st Owner,Petrol,54182,304099,Bengaluru,2015 Hyundai Eon D LITE PLUS Manual,7
376,Manual,1st Owner,Petrol,27229,637599,Bengaluru,2020 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,2
377,Automatic,1st Owner,Petrol,20352,640399,Bengaluru,2020 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,2
378,Manual,2nd Owner,Petrol,35352,501599,Bengaluru,2016 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,6
379,Manual,1st Owner,Petrol,58292,661899,Bengaluru,2015 Hyundai Elite i20 ASTA 1.2 Manual,7
380,Automatic,2nd Owner,Diesel,40081,967299,Bengaluru,2018 Maruti Vitara Brezza ZDI + AMT Automatic,4
381,Manual,2nd Owner,Petrol,44796,600499,Bengaluru,2017 Hyundai Xcent SX 1.2 Manual,5
382,Manual,1st Owner,Petrol,6057,950999,Bengaluru,2018 Toyota YARIS V MT Manual,4
383,Manual,1st Owner,Petrol,75118,569799,Bengaluru,2016 Hyundai Elite i20 SPORTZ 1.2 Manual,6
384,Manual,1st Owner,Petrol,9351,717399,Bengaluru,2018 Ford FREESTYLE TITANIUM 1.2 TI-VCT MT Manual,4
385,Manual,2nd Owner,Petrol,12518,505199,Bengaluru,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
386,Manual,1st Owner,Petrol,30842,900699,Bengaluru,2019 Ford Ecosport 1.5 TITANIUM TI VCT Manual,3
387,Manual,1st Owner,Diesel,57431,853599,Bengaluru,2017 Maruti Vitara Brezza ZDI Manual,5
388,Manual,1st Owner,Petrol,48066,434499,Bengaluru,2016 Hyundai i10 SPORTZ 1.1 IRDE2 Manual,6
389,Manual,1st Owner,Petrol,63580,302099,Bengaluru,2012 Maruti Alto K10 VXI Manual,10
390,Manual,1st Owner,Petrol,167730,346499,Bengaluru,2014 Maruti Celerio VXI Manual,8
391,Manual,2nd Owner,Petrol,20631,497199,Bengaluru,2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,7
392,Manual,3rd Owner,Petrol,27828,315999,Bengaluru,2017 Maruti Alto 800 VXI Manual,5
393,Manual,1st Owner,Petrol,63216,323599,Bengaluru,2015 Hyundai Eon MAGNA PLUS Manual,7
394,Manual,2nd Owner,Petrol,23413,496199,Bengaluru,2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,7
395,Manual,3rd Owner,Petrol,56780,637499,Bengaluru,2016 Hyundai i20 Active 1.2 SX Manual,6
396,Automatic,2nd Owner,Petrol,43353,755099,Bengaluru,2016 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,6
397,Manual,2nd Owner,Petrol,41252,385799,Bengaluru,2018 Renault Kwid RXL Manual,4
398,Manual,2nd Owner,Petrol,30161,349599,Bengaluru,2014 Nissan Micra Active XV Manual,8
399,Manual,1st Owner,Petrol,35949,708299,Bengaluru,2018 Maruti Dzire VXI Manual,4
400,Manual,1st Owner,Petrol,21758,895299,Bengaluru,2017 Honda City V MT PETROL Manual,5
401,Manual,1st Owner,Petrol,44982,476699,Bengaluru,2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,8
402,Manual,1st Owner,Petrol,34071,520499,Bengaluru,2015 Hyundai Xcent S 1.2 Manual,7
403,Manual,2nd Owner,Petrol,12657,623199,Bengaluru,2015 Hyundai i20 Active 1.2 S Manual,7
404,Manual,2nd Owner,Petrol,22899,697099,Bengaluru,2018 Maruti Dzire VXI Manual,4
405,Manual,1st Owner,Petrol,1073,510099,Bengaluru,2021 Maruti S PRESSO VXI Manual,1
406,Manual,1st Owner,Petrol,29235,333699,Bengaluru,2017 Maruti Alto 800 LXI Manual,5
407,Manual,1st Owner,Petrol,19532,522099,Bengaluru,2019 Hyundai NEW SANTRO SPORTZ 1.1 Manual,3
408,Manual,2nd Owner,Petrol,38756,445299,Bengaluru,2016 Maruti Wagon R 1.0 VXI Manual,6
409,Manual,1st Owner,Petrol,90192,612499,Bengaluru,2017 Maruti Dzire VXI Manual,5
