,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
0,Automatic,1st Owner,Petrol,8717,1790199,Gurgaon,2019 MG HECTOR SHARP DCT PETROL Automatic,3
1,Manual,2nd Owner,Petrol,14389,912399,Gurgaon,2018 Honda City VX MT PETROL Manual,4
2,Manual,1st Owner,Petrol,39307,417399,Gurgaon,2010 Honda City S MT PETROL Manual,12
3,Automatic,1st Owner,Petrol,12267,1756699,Gurgaon,2019 MG HECTOR SHARP DCT PETROL Automatic,3
4,Automatic,2nd Owner,Diesel,91557,1337399,Gurgaon,2014 Audi A3 35TDI PREMIUM Automatic,8
5,Manual,1st Owner,Petrol,3627,1112399,Gurgaon,2020 Honda City V MT PETROL Manual,2
6,Manual,2nd Owner,Petrol,21902,332599,Gurgaon,2019 Renault Kwid RXL Manual,3
7,Automatic,1st Owner,Petrol,44389,995499,Gurgaon,2020 Toyota YARIS G CVT Automatic,2
8,Manual,1st Owner,Diesel,76959,1185099,Gurgaon,2017 Jeep Compass 2.0 LIMITED Manual,5
9,Manual,2nd Owner,Diesel,52447,1528299,Gurgaon,2019 MG HECTOR SUPER DIESEL Manual,3
10,Manual,1st Owner,Petrol,35158,572399,Gurgaon,2019 Honda Amaze 1.2 EMT I VTEC Manual,3
11,Automatic,2nd Owner,Diesel,30382,1619599,Gurgaon,2016 BMW X1 SDRIVE 20D Automatic,6
12,Automatic,1st Owner,Diesel,51934,1261499,Gurgaon,2014 Audi A3 2.0 TDI  PREMIUM Automatic,8
13,Manual,1st Owner,Petrol,6962,500199,Gurgaon,2021 Renault Kwid 1.0 RXT Opt Manual,1
14,Manual,1st Owner,Petrol,28153,391399,Gurgaon,2016 Tata Tiago XT 1.2 REVOTRON Manual,6
15,Automatic,1st Owner,Petrol,38644,1661699,Gurgaon,2019 MG HECTOR SHARP DCT PETROL Automatic,3
16,Manual,1st Owner,Petrol,6629,1320699,Gurgaon,2020 Honda City VX MT PETROL Manual,2
17,Manual,2nd Owner,Diesel,78295,1548999,Gurgaon,2016 Ford Endeavour 2.2l 4X4 MT Trend Manual,6
18,Manual,1st Owner,Petrol,7212,1297699,Gurgaon,2020 Honda City VX MT PETROL Manual,2
19,Automatic,1st Owner,Petrol,12855,605799,Gurgaon,2017 Hyundai Grand i10 SPORTZ (O) 1.2 AT VTVT Automatic,5
20,Manual,2nd Owner,Petrol,13223,588499,Gurgaon,2020 Hyundai Grand i10 MAGNA 1.2 VTVT Manual,2
21,Manual,2nd Owner,Petrol,42163,1367499,Gurgaon,2019 Jeep Compass 1.4 SPORT PETROL Manual,3
22,Manual,3rd Owner,Petrol,33336,424499,Gurgaon,2017 Volkswagen Polo COMFORTLINE 1.2L PETROL Manual,5
23,Automatic,1st Owner,Petrol,23128,2012799,Gurgaon,2019 Jeep Compass 1.4  LONGITUDE (O) AT Automatic,3
24,Manual,3rd Owner,Petrol,23315,525699,Gurgaon,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
25,Manual,1st Owner,Diesel,46400,1897599,Gurgaon,2019 Jeep Compass 2.0 LIMITED Manual,3
26,Manual,2nd Owner,Petrol,3544,490499,Gurgaon,2020 Hyundai NEW SANTRO 1.1 ERA EXICUTIVE Manual,2
27,Automatic,1st Owner,Petrol,7568,1741799,Gurgaon,2020 KIA SELTOS GTX + AT PETROL Automatic,2
28,Manual,3rd Owner,Petrol,11731,449799,Gurgaon,2020 Maruti New  Wagon-R LXI 1.0 L Manual,2
29,Manual,1st Owner,Petrol,22331,949099,Gurgaon,2019 Hyundai Creta 1.6 E + VTVT Manual,3
30,Manual,1st Owner,Petrol,17117,779899,Gurgaon,2017 Honda WR-V 1.2 i-VTEC VX MT Manual,5
31,Automatic,1st Owner,Petrol,19005,1987699,Gurgaon,2019 Honda Civic ZX CVT PETROL Automatic,3
32,Manual,1st Owner,Petrol,21473,212799,Gurgaon,2009 Hyundai i10 ERA 1.1 IRDE Manual,13
33,Manual,2nd Owner,Petrol,22638,617899,Gurgaon,2019 Hyundai Elite i20 1.2 MAGNA PLUS VTVT Manual,3
34,Automatic,2nd Owner,Diesel,28289,1561199,Gurgaon,2013 Jaguar XF 2.2 DIESEL Automatic,9
35,Manual,1st Owner,Petrol,78490,404999,Gurgaon,2015 Maruti Swift VXI Manual,7
36,Manual,2nd Owner,Petrol,23845,586399,Gurgaon,2013 Toyota Corolla Altis G Manual,9
37,Manual,2nd Owner,Petrol,44857,423299,Gurgaon,2016 Hyundai Grand i10 MAGNA 1.2 VTVT Manual,6
38,Manual,1st Owner,Petrol,29645,990499,Gurgaon,2021 Hyundai VENUE 1.0L Turbo GDI SX MT Manual,1
39,Manual,2nd Owner,Petrol,22447,410299,Gurgaon,2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,7
40,Manual,2nd Owner,Diesel,73178,746799,Gurgaon,2018 Ford Ecosport 1.5 TITANIUM SIGNATURE (SUNROOF) TDCI Manual,4
41,Manual,1st Owner,Petrol,4536,1133599,Gurgaon,2021 Maruti Ciaz ALPHA 1.5 MT VTVT SHVS Manual,1
42,Manual,1st Owner,Petrol,42369,541699,Gurgaon,2021 Hyundai GRAND I10 NIOS ERA PETROL Manual,1
43,Manual,1st Owner,Petrol,17323,282399,Gurgaon,2015 Hyundai Eon ERA PLUS Manual,7
44,Manual,2nd Owner,Petrol,77981,239599,Gurgaon,2011 Maruti Ritz LXI Manual,11
45,Manual,1st Owner,Petrol,3885,803899,Gurgaon,2021 Tata ALTROZ XZ 1.2 Manual,1
46,Manual,1st Owner,Petrol,9370,1151399,Gurgaon,2021 Maruti Ciaz ALPHA 1.5 MT VTVT SHVS Manual,1
47,Automatic,1st Owner,Petrol,6568,710599,Gurgaon,2021 Tata Tiago XTA 1.2 PETROL Automatic,1
48,Manual,1st Owner,Diesel,55921,940399,Gurgaon,2018 Maruti S Cross ALPHA SHVS Manual,4
49,Manual,1st Owner,Petrol,2572,913999,Gurgaon,2021 Renault Duster RXS 106 PS MT Manual,1
50,Manual,2nd Owner,Petrol,46533,649099,Gurgaon,2016 Ford Ecosport 1.5 TITANIUM TI VCT Manual,6
51,Automatic,1st Owner,Petrol,9928,1456371,Gurgaon,2020 Honda City ZX CVT Automatic,2
52,Manual,2nd Owner,Petrol,18853,524199,Gurgaon,2016 Maruti Baleno ZETA 1.2 K12 Manual,6
53,Manual,1st Owner,Petrol,41091,907299,Gurgaon,2019 Honda City V MT PETROL Manual,3
54,Manual,1st Owner,Petrol,59674,246999,Gurgaon,2012 Maruti Alto K10 VXI Manual,10
55,Manual,1st Owner,Petrol,11827,677299,Gurgaon,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
56,Automatic,2nd Owner,Petrol,25949,541199,Gurgaon,2016 Maruti Baleno DELTA 1.2 K12 AT Automatic,6
57,Manual,1st Owner,Diesel,14621,1162199,Gurgaon,2021 Hyundai VENUE SX(O) CRDi Manual,1
58,Manual,1st Owner,Petrol,31901,537199,Gurgaon,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
59,Automatic,2nd Owner,Diesel,71065,1146499,Gurgaon,2013 BMW X3 XDRIVE 20D Automatic,9
60,Manual,2nd Owner,Petrol,55218,350899,Gurgaon,2017 Maruti Wagon R 1.0 LXI Manual,5
61,Manual,1st Owner,Diesel,24255,924899,Gurgaon,2019 Ford Ecosport 1.5TITANIUM TDCI Manual,3
62,Automatic,1st Owner,Petrol,12299,684299,Gurgaon,2021 Tata Tiago XTA 1.2 PETROL Automatic,1
63,Manual,1st Owner,Petrol,35037,691899,Gurgaon,2016 Ford Ecosport 1.5 TITANIUM TI VCT Manual,6
64,Automatic,1st Owner,Diesel,29331,1816919,Gurgaon,2015 Mercedes Benz GLA Class 200 CDI STYLE Automatic,7
65,Manual,1st Owner,Petrol,43463,765899,Gurgaon,2019 Ford Ecosport 1.5 TREND TI VCT Manual,3
66,Manual,3rd Owner,Petrol,31027,518399,Gurgaon,2018 Maruti Swift VXI Manual,4
67,Manual,1st Owner,Diesel,82295,964299,Gurgaon,2014 Toyota Innova 2.5 VX 8 STR BS IV Manual,8
68,Manual,1st Owner,Petrol,22380,662899,Gurgaon,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
69,Manual,2nd Owner,Petrol,29335,403799,Gurgaon,2014 Maruti Swift VXI Manual,8
70,Manual,1st Owner,Petrol,5633,408899,Gurgaon,2019 Maruti Alto K10 VXI Manual,3
71,Manual,1st Owner,Diesel,111761,280699,Gurgaon,2013 Toyota Etios Liva D 4D GD Manual,9
72,Manual,1st Owner,Petrol,43321,322999,Gurgaon,2012 Toyota Etios Liva G Manual,10
73,Manual,1st Owner,Petrol,86809,223199,Gurgaon,2012 Maruti Alto K10 VXI Manual,10
74,Manual,1st Owner,Petrol,5234,557199,Gurgaon,2021 Hyundai NEW SANTRO 1.1 MAGNA MT Manual,1
75,Manual,1st Owner,Petrol,40661,862599,Gurgaon,2015 Hyundai Creta 1.6 S Manual,7
76,Automatic,1st Owner,Petrol,12740,845099,Gurgaon,2019 Honda Jazz VX EXCLUSIVE CVT Automatic,3
77,Manual,1st Owner,Petrol,24292,520399,Gurgaon,2015 Ford Ecosport 1.5AMBIENTE TI VCT Manual,7
78,Automatic,2nd Owner,Petrol,122112,365799,Gurgaon,2015 Maruti Celerio VXI AT Automatic,7
79,Automatic,2nd Owner,Petrol,45108,1104649,Gurgaon,2018 Hyundai Creta 1.6 SX AT PETROL Automatic,4
80,Automatic,1st Owner,Diesel,20483,1850764,Gurgaon,2021 Mahindra XUV500 W9 AT Automatic,1
81,Manual,1st Owner,Diesel,31760,901199,Gurgaon,2018 Hyundai Creta 1.4 E PLUS CRDI Manual,4
82,Manual,2nd Owner,Petrol,31263,404799,Gurgaon,2014 Maruti Swift VXI Manual,8
83,Automatic,1st Owner,Petrol,46877,961299,Gurgaon,2020 Tata NEXON XMA SUNROOF 1.2 RTN Automatic,2
84,Manual,2nd Owner,Petrol,72645,417999,Gurgaon,2018 Maruti Celerio ZXI Manual,4
85,Manual,1st Owner,Petrol,83507,429399,Gurgaon,2018 Tata TIGOR Revotron XT Manual,4
86,Automatic,1st Owner,Petrol,3527,993999,Gurgaon,2021 Toyota Glanza V CVT Automatic,1
87,Manual,1st Owner,Petrol,53857,563399,Gurgaon,2015 Hyundai Elite i20 ASTA 1.2 Manual,7
88,Manual,2nd Owner,Petrol,35325,510399,Gurgaon,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
89,Manual,1st Owner,Petrol,31106,485699,Gurgaon,2018 Maruti Celerio ZXI Manual,4
90,Automatic,2nd Owner,Petrol,12159,373799,Gurgaon,2017 Maruti Alto K10 VXI (O) AMT Automatic,5
91,Manual,1st Owner,Petrol,18579,631299,Gurgaon,2017 Maruti Dzire VXI Manual,5
92,Manual,1st Owner,Diesel,78203,813199,Gurgaon,2017 Hyundai Creta 1.4 E PLUS CRDI Manual,5
93,Manual,3rd Owner,Petrol,46966,262099,Gurgaon,2014 Hyundai Eon MAGNA PLUS Manual,8
94,Automatic,1st Owner,Petrol,30275,452299,Gurgaon,2018 Maruti Celerio ZXI AMT Automatic,4
95,Manual,2nd Owner,Petrol,5813,814699,Gurgaon,2021 Hyundai VENUE S MT 1.2 KAPPA Manual,1
96,Manual,1st Owner,Petrol,28648,795499,Gurgaon,2018 Ford Ecosport 1.5 TITANIUM TI VCT Manual,4
97,Manual,1st Owner,Petrol,24589,682699,Gurgaon,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
98,Manual,1st Owner,Petrol,26212,671099,Gurgaon,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
99,Manual,1st Owner,Petrol,10222,545499,Gurgaon,2019 Tata Tiago XZ 1.2 REVOTRON Manual,3
100,Manual,2nd Owner,Petrol,94660,365199,Gurgaon,2010 Honda City S MT PETROL Manual,12
101,Manual,1st Owner,Diesel,52439,1034499,Gurgaon,2019 Mahindra XUV 3OO W8(O) Manual,3
102,Manual,1st Owner,Petrol,39231,320899,Gurgaon,2013 Honda Brio 1.2 S MT I VTEC Manual,9
103,Manual,1st Owner,Petrol,71301,831899,Gurgaon,2015 Hyundai Creta 1.6 S Manual,7
104,Manual,1st Owner,Petrol,7439,822499,Gurgaon,2020 Tata ALTROZ XZ 1.2 Manual,2
105,Automatic,2nd Owner,Petrol,51657,624299,Gurgaon,2016 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,6
106,Manual,1st Owner,Petrol,16041,1024799,Gurgaon,2020 Skoda Rapid STYLE 1.0TSI MT Manual,2
107,Manual,1st Owner,Petrol,31102,418899,Gurgaon,2013 Honda Amaze 1.2 EMT I VTEC Manual,9
108,Manual,1st Owner,Petrol,27968,675099,Gurgaon,2016 Ford Ecosport 1.5 TITANIUM TI VCT Manual,6
109,Automatic,1st Owner,Petrol,93768,589299,Gurgaon,2016 Maruti Ciaz ZXI+ AT Automatic,6
110,Manual,1st Owner,Petrol,25920,655799,Gurgaon,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
111,Automatic,1st Owner,Petrol,34568,461399,Gurgaon,2015 Honda Brio 1.2 VX AT I VTEC Automatic,7
112,Automatic,1st Owner,Petrol,17557,1063999,Gurgaon,2020 Maruti Vitara Brezza ZXI AT SHVS Automatic,2
113,Manual,2nd Owner,Diesel,83356,982599,Gurgaon,2017 Mahindra XUV500 W8 FWD Manual,5
114,Manual,1st Owner,Petrol,47490,505599,Gurgaon,2016 Honda Amaze 1.2 SX MT I VTEC Manual,6
115,Manual,1st Owner,Diesel,40333,1080899,Gurgaon,2019 Hyundai Creta 1.4 S CRDI Manual,3
116,Automatic,1st Owner,Petrol,30700,1517599,Gurgaon,2020 KIA SELTOS HTX+ AT PETROL Automatic,2
117,Manual,2nd Owner,Petrol,19270,361499,Gurgaon,2018 Maruti Alto K10 VXI Manual,4
118,Manual,1st Owner,Petrol,19268,588599,Gurgaon,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
119,Manual,2nd Owner,Petrol,48128,392299,Gurgaon,2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,7
120,Manual,1st Owner,Petrol,36011,373799,Gurgaon,2013 Toyota Etios Liva G SP Manual,9
121,Automatic,1st Owner,Petrol,16947,900799,Gurgaon,2019 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT Automatic,3
122,Manual,1st Owner,Petrol,69186,863399,Gurgaon,2015 Hyundai Creta 1.6 SX PLUS PETROL Manual,7
123,Automatic,2nd Owner,Petrol,28711,1195799,Gurgaon,2018 Hyundai Creta 1.6 VTVT SX AUTO Automatic,4
124,Manual,1st Owner,Diesel,46245,432499,Gurgaon,2015 Maruti Swift VDI ABS Manual,7
125,Automatic,1st Owner,Petrol,38431,2144299,Gurgaon,2019 Hyundai Tucson New 2WD AT GLS PETROL Automatic,3
126,Manual,1st Owner,Petrol,16529,673599,Gurgaon,2016 Ford Ecosport 1.5 TITANIUM TI VCT Manual,6
127,Automatic,2nd Owner,Petrol,25981,416619,Gurgaon,2015 Honda Brio 1.2 VX AT I VTEC Automatic,7
128,Manual,1st Owner,Petrol,47983,753099,Gurgaon,2018 Honda WR-V 1.2 i-VTEC VX MT Manual,4
129,Manual,1st Owner,Diesel,91792,495699,Gurgaon,2016 Maruti Swift Dzire VDI ABS Manual,6
130,Manual,1st Owner,Petrol,10343,931099,Gurgaon,2020 Honda Jazz 1.2 ZX MT Manual,2
131,Manual,1st Owner,Petrol,52555,710399,Gurgaon,2016 Ford Ecosport 1.5 TITANIUM TI VCT Manual,6
132,Manual,1st Owner,Petrol,62822,445199,Gurgaon,2014 Maruti Swift ZXI Manual,8
133,Automatic,1st Owner,Diesel,41453,1633249,Gurgaon,2020 Hyundai Creta 1.6 SX AT CRDI Automatic,2
134,Automatic,1st Owner,Petrol,30160,443799,Gurgaon,2016 Hyundai Grand i10 Magna 1.2 AT  VTVT Automatic,6
135,Manual,2nd Owner,Petrol,26269,633999,Gurgaon,2019 Maruti Baleno ZETA 1.2 K12 Manual,3
136,Manual,2nd Owner,Petrol,29252,643799,Gurgaon,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
137,Manual,1st Owner,Petrol,17034,490699,Gurgaon,2020 Hyundai NEW SANTRO SPORTZ 1.1 Manual,2
138,Manual,1st Owner,Petrol,19968,999499,Gurgaon,2019 Ford Ecosport 1.5 TITANIUM SIGNATURE TI VCT (SUNROOF) Manual,3
139,Manual,2nd Owner,Petrol,50246,579499,Gurgaon,2018 Honda Jazz 1.2 S MT Manual,4
140,Manual,1st Owner,Petrol,30799,460599,Gurgaon,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
141,Manual,1st Owner,Diesel,64789,336499,Gurgaon,2013 Hyundai i20 SPORTZ 1.4 CRDI Manual,9
142,Manual,2nd Owner,Petrol,49537,334299,Gurgaon,2015 Maruti Wagon R 1.0 LXI Manual,7
143,Manual,1st Owner,Petrol,9578,394399,Gurgaon,2021 Maruti Alto LXI Manual,1
144,Manual,2nd Owner,Petrol,57845,599119,Gurgaon,2016 Maruti Ciaz VXI PLUS Manual,6
145,Manual,2nd Owner,Diesel,50331,303099,Gurgaon,2013 Maruti Swift Dzire LDI BS IV Manual,9
146,Manual,1st Owner,Petrol,50044,371099,Gurgaon,2015 Honda Brio 1.2 S MT I VTEC Manual,7
147,Manual,1st Owner,Petrol,49566,825599,Gurgaon,2015 Hyundai Creta 1.6 S Manual,7
148,Manual,1st Owner,Petrol,95779,383499,Gurgaon,2012 Maruti Swift ZXI Manual,10
149,Manual,1st Owner,Petrol + CNG,23641,517899,Gurgaon,2021 Maruti Alto LXI CNG Manual,1
150,Manual,2nd Owner,Petrol,61754,401299,Gurgaon,2014 Maruti Swift VXI Manual,8
151,Manual,1st Owner,Petrol,19360,472399,Gurgaon,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
152,Manual,1st Owner,Petrol,17710,469499,Gurgaon,2014 Honda Amaze 1.2 SX MT I VTEC Manual,8
153,Automatic,1st Owner,Petrol,6910,1013799,Gurgaon,2021 Honda Jazz VX 1.2 CVT Automatic,1
154,Manual,1st Owner,Petrol,15237,432299,Gurgaon,2021 Maruti Alto VXI PLUS Manual,1
155,Manual,1st Owner,Diesel,34344,857399,Gurgaon,2019 Ford Ecosport 1.5TITANIUM TDCI Manual,3
156,Manual,1st Owner,Petrol,28999,682099,Gurgaon,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
157,Automatic,1st Owner,Petrol,29117,719399,Gurgaon,2019 Maruti Baleno ALPHA 1.2 K12 AMT Automatic,3
158,Manual,1st Owner,Petrol,21569,627399,Gurgaon,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
159,Manual,2nd Owner,Petrol,25714,564499,Gurgaon,2017 Toyota Etios GX Manual,5
160,Manual,1st Owner,Petrol,10325,806999,Gurgaon,2021 Tata ALTROZ XZ 1.2 Manual,1
161,Automatic,1st Owner,Petrol,17025,567899,Gurgaon,2018 Maruti IGNIS DELTA 1.2 K12 AMT Automatic,4
162,Manual,1st Owner,Diesel,106161,529699,Gurgaon,2017 Ford Ecosport 1.5 AMBIENTE TDCI Manual,5
163,Manual,1st Owner,Petrol,30470,656699,Gurgaon,2018 Maruti Baleno ZETA 1.2 K12 Manual,4
164,Manual,2nd Owner,Petrol,33669,470699,Gurgaon,2019 Maruti Celerio VXI Manual,3
165,Manual,1st Owner,Petrol,17682,732799,Gurgaon,2017 Honda WR-V 1.2 i-VTEC VX MT Manual,5
166,Manual,1st Owner,Diesel,40883,859699,Gurgaon,2019 Mahindra XUV 3OO 1.5 W6 MT Manual,3
167,Manual,1st Owner,Petrol,18715,796124,Gurgaon,2017 Honda WR-V 1.2 i-VTEC VX MT Manual,5
168,Manual,1st Owner,Petrol,58639,1220199,Gurgaon,2017 Toyota Corolla Altis GL Manual,5
169,Automatic,1st Owner,Petrol,37347,478899,Gurgaon,2015 Honda Brio 1.2 VX AT I VTEC Automatic,7
170,Manual,1st Owner,Petrol,7702,931299,Gurgaon,2021 Maruti Vitara Brezza VXI Manual,1
171,Manual,2nd Owner,Petrol,48915,244099,Gurgaon,2010 Maruti Wagon R 1.0 LXI Manual,12
172,Manual,2nd Owner,Petrol,25018,499999,Gurgaon,2017 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT Manual,5
173,Manual,1st Owner,Diesel,6247,1261699,Gurgaon,2021 Tata NEXON XZ+ 1.5 Manual,1
174,Manual,2nd Owner,Diesel,83786,475199,Gurgaon,2014 Toyota Etios CROSS VD Manual,8
175,Automatic,1st Owner,Diesel,73815,987399,Gurgaon,2018 Hyundai Verna 1.6 CRDI SX + AT Automatic,4
176,Manual,1st Owner,Petrol,43352,512399,Gurgaon,2019 Maruti Celerio ZXI OPT Manual,3
177,Manual,1st Owner,Diesel,32303,846199,Gurgaon,2018 Ford Ecosport 1.5 TDCI TITANIUM PLUS Manual,4
178,Automatic,1st Owner,Petrol,7965,947399,Gurgaon,2021 Toyota Glanza G CVT Automatic,1
179,Manual,2nd Owner,Petrol,50581,362699,Gurgaon,2011 Toyota Etios VX Manual,11
180,Manual,2nd Owner,Petrol,83118,367499,Gurgaon,2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,8
181,Manual,2nd Owner,Petrol,17884,695899,Gurgaon,2018 Honda WR-V 1.2 i-VTEC S MT Manual,4
182,Manual,1st Owner,Petrol,87251,411799,Gurgaon,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
183,Manual,1st Owner,Petrol,12404,414699,Gurgaon,2019 Maruti Alto K10 VXI Manual,3
184,Manual,1st Owner,Petrol,26137,843399,Gurgaon,2016 Hyundai Creta 1.6 S Manual,6
185,Automatic,1st Owner,Diesel,90501,1151699,Gurgaon,2017 Mahindra XUV500 W8 FWD AT Automatic,5
186,Manual,1st Owner,Petrol,64135,396199,Gurgaon,2015 Maruti Swift LXI Manual,7
187,Manual,1st Owner,Petrol,72644,507499,Gurgaon,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
188,Automatic,2nd Owner,Petrol,34692,547399,Gurgaon,2018 Maruti IGNIS DELTA 1.2 K12 AMT Automatic,4
189,Manual,1st Owner,Diesel,10141,2016299,Gurgaon,2021 Tata Harrier XZ 2.0L Kryotec Manual,1
190,Automatic,1st Owner,Petrol,11741,1075499,Gurgaon,2020 Ford Ecosport 1.5 TITANIUM TI VCT AT Automatic,2
191,Manual,1st Owner,Diesel,30704,875299,Gurgaon,2019 Maruti Vitara Brezza ZDI Manual,3
192,Automatic,1st Owner,Petrol,31686,1262499,Gurgaon,2020 Honda City VX CVT PETROL Automatic,2
193,Manual,1st Owner,Petrol,18150,360199,Gurgaon,2018 Maruti Alto K10 VXI Manual,4
194,Manual,2nd Owner,Petrol,84649,767299,Gurgaon,2015 Hyundai Creta 1.6 S Manual,7
195,Automatic,1st Owner,Petrol,30508,676799,Gurgaon,2018 Honda Jazz 1.2 V AT Automatic,4
196,Manual,1st Owner,Diesel,35879,809499,Gurgaon,2018 Ford Ecosport 1.5TITANIUM TDCI Manual,4
197,Manual,2nd Owner,Petrol,61123,412899,Gurgaon,2015 Maruti Swift VXI Manual,7
198,Manual,2nd Owner,Diesel,24501,788499,Gurgaon,2019 Maruti Vitara Brezza VDI Manual,3
199,Manual,1st Owner,Petrol,17151,726699,Gurgaon,2017 Maruti Ciaz DELTA 1.4 VVT Manual,5
200,Manual,1st Owner,Petrol,40552,562699,Gurgaon,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
201,Manual,1st Owner,Diesel,39473,1083799,Gurgaon,2018 Hyundai Creta 1.6 SX CRDI Manual,4
202,Manual,1st Owner,Diesel,33029,826299,Gurgaon,2018 Ford Ecosport 1.5TITANIUM TDCI Manual,4
203,Manual,1st Owner,Petrol,42263,555499,Gurgaon,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
204,Manual,1st Owner,Petrol,39474,540899,Gurgaon,2019 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,3
205,Automatic,1st Owner,Petrol,47610,493999,Gurgaon,2018 Maruti Celerio X ZXI OPT AMT Automatic,4
206,Manual,2nd Owner,Diesel,51505,827999,Gurgaon,2019 Ford Ecosport 1.5TITANIUM TDCI Manual,3
207,Manual,1st Owner,Petrol,38083,387499,Gurgaon,2019 Maruti Alto K10 VXI Manual,3
208,Manual,2nd Owner,Diesel,41765,478499,Gurgaon,2017 Maruti Swift VDI Manual,5
209,Manual,1st Owner,Diesel,90345,658299,Gurgaon,2018 Renault Duster RXS 85 PS Manual,4
210,Manual,1st Owner,Diesel,32925,327599,Gurgaon,2013 Hyundai i20 ERA 1.4 CRDI Manual,9
211,Manual,1st Owner,Petrol,44628,548099,Gurgaon,2017 Maruti Baleno ZETA 1.2 K12 Manual,5
212,Automatic,1st Owner,Petrol,90763,914799,Gurgaon,2016 Toyota Corolla Altis G AT Automatic,6
213,Manual,1st Owner,Diesel,12456,1780899,Gurgaon,2021 Tata Safari XM 2.0 KRYOTEC Manual,1
214,Manual,1st Owner,Petrol,38501,659999,Gurgaon,2019 Maruti Baleno ZETA 1.2 K12 Manual,3
215,Manual,1st Owner,Petrol,66712,444299,Gurgaon,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
216,Automatic,1st Owner,Petrol,29009,1249299,Gurgaon,2020 Honda City VX CVT PETROL Automatic,2
217,Manual,1st Owner,Petrol,45605,473199,Gurgaon,2016 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT Manual,6
218,Manual,1st Owner,Petrol,23054,663999,Gurgaon,2017 Maruti Baleno ALPHA 1.2 K12 Manual,5
219,Manual,1st Owner,Petrol,23604,1043499,Gurgaon,2019 Maruti XL6 ALPHA SHVS  MT Manual,3
220,Manual,1st Owner,Diesel,68509,861299,Gurgaon,2017 Hyundai Creta 1.4 E PLUS CRDI Manual,5
221,Manual,1st Owner,Diesel,50122,823999,Gurgaon,2019 Ford Ecosport 1.5TITANIUM TDCI Manual,3
222,Manual,1st Owner,Petrol,10033,988999,Gurgaon,2021 Maruti S Cross ZETA SHVS PETROL Manual,1
223,Manual,1st Owner,Petrol,3014,395299,Gurgaon,2019 Maruti Alto VXI Manual,3
224,Manual,1st Owner,Diesel,43452,1164599,Gurgaon,2016 Mahindra Scorpio S10 Manual,6
225,Automatic,1st Owner,Diesel,86395,1823199,Gurgaon,2016 Audi Q3 35TDI PREMIUM Automatic,6
226,Manual,1st Owner,Diesel,36693,680399,Gurgaon,2016 Maruti Vitara Brezza VDI Manual,6
227,Manual,1st Owner,Petrol,35452,496399,Gurgaon,2017 Maruti IGNIS ZETA 1.2 K12 Manual,5
228,Manual,1st Owner,Petrol,16228,697099,Gurgaon,2016 Ford Ecosport 1.5 TITANIUM TI VCT Manual,6
229,Manual,2nd Owner,Petrol,14063,580399,Gurgaon,2018 Ford Figo Aspire 1.2 TITANIUM PETROL Manual,4
230,Manual,1st Owner,Diesel,37721,804529,Gurgaon,2019 Maruti Vitara Brezza VDI Manual,3
231,Automatic,1st Owner,Petrol,53881,817599,Gurgaon,2018 Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT Automatic,4
232,Manual,1st Owner,Diesel,48194,598252,Gurgaon,2016 Ford Ecosport 1.5TITANIUM TDCI Manual,6
233,Manual,1st Owner,Diesel,54894,298299,Gurgaon,2014 Maruti Ritz VDI Manual,8
234,Manual,3rd Owner,Diesel,141436,465099,Gurgaon,2015 Hyundai Elite i20 ASTA 1.4 CRDI Manual,7
235,Manual,2nd Owner,Petrol,33968,466899,Gurgaon,2018 Ford FREESTYLE TREND 1.2 TI-VCT Manual,4
